,molecule_chembl_id,valor_bioactividad,canonical_smiles,Peso_Molecular,LogP,Num_Donadores_H,Num_Aceptores,pIC50
345,CHEMBL13828,activo,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,362.352,0.5198000000000025,0.0,2.0,10.221848749616356
346,CHEMBL1578,activo,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,263.38399999999996,3.826400000000003,1.0,1.0,10.221848749616356
347,CHEMBL445,activo,CNCCC=C1c2ccccc2CCc2ccccc21,227.08499999999998,-1.0200999999999996,0.0,9.0,10.221848749616356
348,CHEMBL730,activo,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],360.36600000000004,2.5657000000000005,1.0,7.0,10.221848749616356
349,CHEMBL475534,activo,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,346.33900000000006,2.1756,1.0,7.0,10.221848749616356
350,CHEMBL193,activo,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],230.26299999999998,3.036500000000001,1.0,2.0,10.221848749616356
351,CHEMBL154,activo,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,327.3800000000001,1.3014,2.0,5.0,10.221848749616356
352,CHEMBL80,activo,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,309.406,0.6347999999999998,4.0,5.0,10.221848749616356
353,CHEMBL649,activo,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,228.29099999999997,3.370000000000002,0.0,2.0,10.221848749616356
354,CHEMBL1070,activo,COc1ccc2cc(CCC(C)=O)ccc2c1,156.056,1.3958,0.0,1.0,10.221848749616356
355,CHEMBL427,activo,CN(CCCl)CCCl,285.343,1.1981,2.0,4.0,10.221848749616356
356,CHEMBL70,activo,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,209.25300000000001,-0.13029999999999975,2.0,5.0,10.221848749616356
357,CHEMBL802,activo,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],264.372,3.0839000000000016,0.0,2.0,10.221848749616356
358,CHEMBL6437,activo,CN1CCN2c3ccccc3Cc3ccccc3C2C1,179.26299999999998,2.0294399999999997,1.0,2.0,10.221848749616356
359,CHEMBL558,activo,Cc1cccc(C)c1OCC(C)N,299.8020000000001,2.0023999999999997,2.0,4.0,10.221848749616356
360,CHEMBL86,activo,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,353.4660000000001,1.9351,2.0,4.0,10.221848749616356
361,CHEMBL485253,activo,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,233.31099999999995,2.0852999999999997,1.0,3.0,10.221848749616356
362,CHEMBL796,activo,COC(=O)C(c1ccccc1)C1CCCCN1,211.21699999999998,0.4423000000000001,4.0,4.0,10.221848749616356
363,CHEMBL459,activo,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,164.966,2.0293,0.0,1.0,10.221848749616356
364,CHEMBL1341,activo,COC(F)(F)C(Cl)Cl,218.25599999999994,1.4735000000000003,1.0,2.0,10.221848749616356
365,CHEMBL861,activo,CCC1(c2ccccc2)NC(=O)N(C)C1=O,305.205,1.925,2.0,3.0,10.221848749616356
366,CHEMBL852,activo,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,384.51600000000025,4.575300000000005,0.0,4.0,10.221848749616356
367,CHEMBL1201139,activo,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,344.4950000000001,4.084400000000003,1.0,3.0,10.221848749616356
368,CHEMBL1390,activo,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,284.74600000000004,2.6092000000000004,1.0,3.0,10.221848749616356
369,CHEMBL781,activo,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,277.41100000000006,4.211400000000004,1.0,1.0,10.221848749616356
370,CHEMBL21731,activo,CNCCCC12CCC(c3ccccc31)c1ccccc12,182.172,-3.5854000000000004,6.0,6.0,10.221848749616356
371,CHEMBL689,activo,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,321.163,3.1013000000000015,2.0,3.0,10.221848749616356
372,CHEMBL580,activo,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,349.77400000000006,0.7108000000000003,3.0,4.0,10.221848749616356
373,CHEMBL1013,activo,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,233.69899999999996,2.2509000000000006,1.0,3.0,10.221848749616356
374,CHEMBL514,activo,O=NN(CCCl)C(=O)NC1CCCCC1,418.9680000000002,5.7815000000000065,0.0,3.0,10.221848749616356
375,CHEMBL87708,activo,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,234.343,2.5837400000000006,1.0,2.0,10.221848749616356
376,CHEMBL79,activo,CCN(CC)CC(=O)Nc1c(C)cccc1C,197.18999999999997,0.052200000000000135,4.0,4.0,10.221848749616356
377,CHEMBL1009,activo,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,204.298,2.1460999999999997,0.0,3.0,10.221848749616356
378,CHEMBL1454,activo,c1ccc([C@H]2CN3CCSC3=N2)cc1,1209.4210000000003,-1.2284300000000077,16.0,14.0,10.221848749616356
379,CHEMBL1201199,activo,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,455.5510000000002,4.402500000000004,1.0,7.0,10.221848749616356
380,CHEMBL460291,activo,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,328.4120000000001,2.1353999999999997,4.0,4.0,10.221848749616356
381,CHEMBL429,activo,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,309.4340000000001,4.014400000000004,0.0,3.0,10.221848749616356
382,CHEMBL534,activo,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,254.285,3.1057000000000015,1.0,2.0,10.221848749616356
383,CHEMBL571,activo,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,395.43400000000014,2.423800000000001,1.0,5.0,10.221848749616356
384,CHEMBL51,activo,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,237.7299999999999,2.897800000000001,1.0,2.0,10.221848749616356
385,CHEMBL742,activo,CNC1(c2ccccc2Cl)CCCCC1=O,412.368,-0.14189999999999792,1.0,3.0,10.221848749616356
386,CHEMBL1464005,activo,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,357.793,3.9273200000000026,1.0,4.0,10.221848749616356
387,CHEMBL6,activo,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,365.84200000000004,2.0834,2.0,4.0,10.221848749616356
388,CHEMBL406,activo,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,280.415,3.8750000000000027,0.0,2.0,10.221848749616356
389,CHEMBL11,activo,CN(C)CCCN1c2ccccc2CCc2ccccc21,206.28499999999997,3.073200000000001,1.0,1.0,10.221848749616356
390,CHEMBL521,activo,CC(C)Cc1ccc(C(C)C(=O)O)cc1,307.39,2.571300000000001,1.0,5.0,10.221848749616356
391,CHEMBL307739,activo,CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1,374.91200000000015,3.055900000000001,1.0,4.0,10.221848749616356
392,CHEMBL896,activo,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,297.74500000000006,-0.35129999999999967,3.0,5.0,10.221848749616356
393,CHEMBL435,activo,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,352.743,4.086300000000002,0.0,2.0,10.221848749616356
394,CHEMBL970,activo,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,198.31399999999994,0.7355699999999996,3.0,2.0,10.221848749616356
395,CHEMBL765,activo,N=C(N)NCCN1CCCCCCC1,217.26799999999992,1.771,1.0,2.0,10.221848749616356
396,CHEMBL1102,activo,CCC1(c2ccccc2)CCC(=O)NC1=O,518.9500000000003,0.6014199999999996,5.0,9.0,10.221848749616356
397,CHEMBL488914,activo,COc1ccc2c(c1)c(CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO)c(C)n2C(=O)c1ccc(Cl)cc1,310.43700000000007,3.6586000000000025,1.0,2.0,10.221848749616356
398,CHEMBL1213583,activo,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,330.749,1.8907,3.0,5.0,10.221848749616356
399,CHEMBL35,activo,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,276.21399999999994,3.2081000000000017,1.0,3.0,10.221848749616356
400,CHEMBL806,activo,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,244.265,3.6808000000000023,1.0,1.0,10.221848749616356
401,CHEMBL563,activo,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,437.5310000000002,4.308100000000003,1.0,5.0,10.221848749616356
402,CHEMBL726,activo,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,309.33099999999996,4.435000000000003,1.0,2.0,10.221848749616356
403,CHEMBL41,activo,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,452.49400000000026,2.366800000000001,2.0,6.0,10.221848749616356
404,CHEMBL989,activo,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,404.5040000000001,5.3852000000000055,0.0,2.0,10.221848749616356
405,CHEMBL30008,activo,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,414.34600000000006,3.4407000000000014,2.0,4.0,10.221848749616356
406,CHEMBL652,activo,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,336.47900000000004,4.136700000000004,0.0,2.0,10.221848749616356
407,CHEMBL596,activo,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,303.358,2.0576,5.0,5.0,10.221848749616356
408,CHEMBL32800,activo,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,384.259,3.9643000000000033,1.0,5.0,10.221848749616356
409,CHEMBL1480,activo,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,588.5620000000004,1.3385999999999993,3.0,13.0,10.221848749616356
410,CHEMBL44657,activo,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,363.7970000000001,3.292600000000001,0.0,6.0,10.221848749616356
411,CHEMBL358150,activo,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,360.77200000000005,3.2003000000000013,1.0,4.0,10.221848749616356
412,CHEMBL1213460,activo,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,141.17,0.4491999999999999,1.0,2.0,10.221848749616356
413,CHEMBL696,activo,CCC1(C)CC(=O)NC1=O,166.24900000000002,1.2782,1.0,2.0,10.221848749616356
414,CHEMBL1441,activo,CCc1cc(C(N)=S)ccn1,303.14099999999996,3.6057000000000023,1.0,3.0,10.221848749616356
415,CHEMBL456,activo,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,440.4110000000002,5.182000000000006,1.0,3.0,10.221848749616356
416,CHEMBL1575,activo,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,272.3879999999999,3.6092000000000026,2.0,2.0,10.221848749616356
417,CHEMBL135,activo,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,480.64900000000034,4.943400000000005,1.0,6.0,10.221848749616356
418,CHEMBL50588,activo,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,357.3470000000001,0.9911999999999999,0.0,7.0,10.221848749616356
419,CHEMBL1213420,activo,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,153.18099999999998,0.5989999999999998,3.0,3.0,10.221848749616356
420,CHEMBL59,activo,NCCc1ccc(O)c(O)c1,425.92000000000013,3.353200000000002,2.0,5.0,10.221848749616356
421,CHEMBL219916,activo,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,124.23,0.20690000000000003,3.0,3.0,10.221848749616356
422,CHEMBL1597,activo,OCC(S)CS,414.52700000000016,3.368500000000002,0.0,6.0,10.221848749616356
423,CHEMBL23,activo,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,301.3860000000001,1.7251,1.0,4.0,10.221848749616356
424,CHEMBL1595,activo,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,780.9490000000002,2.218100000000003,6.0,14.0,10.221848749616356
425,CHEMBL1751,activo,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,764.9500000000003,3.2473000000000014,5.0,13.0,10.221848749616356
426,CHEMBL254219,activo,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,250.19999999999996,3.035600000000001,2.0,2.0,10.221848749616356
427,CHEMBL898,activo,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,394.4580000000002,2.728800000000001,2.0,4.0,10.221848749616356
428,CHEMBL509924,activo,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,296.153,4.364100000000001,2.0,2.0,10.221848749616356
429,CHEMBL139,activo,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,230.676,1.6818,1.0,3.0,10.221848749616356
430,CHEMBL181,activo,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,284.74600000000004,3.153800000000002,0.0,2.0,10.221848749616356
431,CHEMBL12,activo,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,339.47900000000016,4.275500000000004,0.0,3.0,10.221848749616356
432,CHEMBL1213351,activo,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,231.26099999999997,3.2459000000000024,1.0,1.0,10.221848749616356
433,CHEMBL248702,activo,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,274.795,3.8186000000000027,0.0,2.0,10.221848749616356
434,CHEMBL1201353,activo,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,392.4670000000002,1.8957000000000002,3.0,5.0,10.221848749616356
435,CHEMBL384467,activo,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,441.5240000000002,2.5632,1.0,7.0,10.221848749616356
436,CHEMBL1201891,activo,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,175.23499999999999,0.9381699999999995,2.0,1.0,10.221848749616356
437,CHEMBL169901,activo,N=C(N)N1CCc2ccccc2C1,337.46300000000014,4.221000000000004,1.0,3.0,10.221848749616356
438,CHEMBL1479,activo,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,243.21900000000002,-2.563,4.0,8.0,10.221848749616356
439,CHEMBL803,activo,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,516.4550000000003,1.0295999999999996,7.0,11.0,10.221848749616356
440,CHEMBL487258,activo,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O,299.3700000000001,1.5010999999999999,1.0,4.0,10.221848749616356
441,CHEMBL485,activo,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,326.83100000000013,3.7227000000000023,1.0,4.0,10.221848749616356
442,CHEMBL42,activo,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,314.72800000000007,2.5827,2.0,3.0,10.221848749616356
443,CHEMBL1213252,activo,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,230.09799999999998,2.3644999999999996,2.0,3.0,10.221848749616356
444,CHEMBL134,activo,Clc1cccc(Cl)c1NC1=NCCN1,314.86,4.528400000000004,0.0,2.0,10.221848749616356
445,CHEMBL415,activo,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,242.702,3.060500000000001,0.0,3.0,10.221848749616356
446,CHEMBL565,activo,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,259.78,4.060800000000003,1.0,1.0,10.221848749616356
447,CHEMBL1213251,activo,CC(Cc1ccccc1)NCc1ccccc1Cl,305.502,3.1984000000000004,1.0,2.0,10.221848749616356
448,CHEMBL497,activo,Oc1c(I)cc(Cl)c2cccnc12,277.195,2.9971000000000005,3.0,3.0,10.221848749616356
449,CHEMBL49080,activo,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,252.347,0.5974,3.0,4.0,10.221848749616356
450,CHEMBL30,activo,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,338.77200000000005,0.9242000000000001,3.0,4.0,10.221848749616356
451,CHEMBL1055,activo,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,276.745,1.7379,2.0,3.0,10.221848749616356
452,CHEMBL498,activo,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,318.8730000000001,4.894400000000004,0.0,3.0,10.221848749616356
453,CHEMBL71,activo,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,299.761,2.950700000000001,1.0,3.0,10.221848749616356
454,CHEMBL451,activo,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,292.37899999999996,1.6990999999999998,3.0,4.0,10.221848749616356
455,CHEMBL839,activo,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,214.052,1.157,1.0,3.0,10.221848749616356
456,CHEMBL513,activo,O=NN(CCCl)C(=O)NCCCl,570.7670000000003,6.828300000000008,2.0,5.0,10.221848749616356
457,CHEMBL499915,activo,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,236.274,3.3872000000000018,1.0,1.0,10.221848749616356
458,CHEMBL108,activo,NC(=O)N1c2ccccc2C=Cc2ccccc21,217.28999999999996,0.6279000000000001,2.0,3.0,10.221848749616356
459,CHEMBL1560,activo,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,440.37800000000004,-0.762999999999997,1.0,4.0,10.221848749616356
460,CHEMBL1256901,activo,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,220.31199999999995,3.463300000000002,1.0,1.0,10.221848749616356
461,CHEMBL454450,activo,CCC(C(=O)O)c1ccc(CC(C)C)cc1,467.6500000000003,4.413800000000004,2.0,5.0,10.221848749616356
462,CHEMBL511142,activo,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,364.42300000000006,3.036500000000001,3.0,5.0,10.221848749616356
463,CHEMBL1072,activo,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,838.004,-1.5737,2.0,10.0,10.221848749616356
464,CHEMBL453904,activo,O=C1OC(c2ccc(O)c(S(=O)(=O)[O-])c2)(c2ccc(O)c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21,654.6059999999999,3.192800000000001,3.0,6.0,10.221848749616356
465,CHEMBL493,activo,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,376.13600000000025,4.558300000000004,1.0,2.0,10.221848749616356
466,CHEMBL253376,activo,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,243.16799999999998,3.0454000000000017,0.0,0.0,10.221848749616356
467,CHEMBL1199080,activo,CC[N+](C)(C)Cc1ccccc1Br,325.449,2.3659,2.0,5.0,10.221848749616356
468,CHEMBL645,activo,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,392.4670000000002,1.8957000000000002,3.0,5.0,10.221848749616356
469,CHEMBL632,activo,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,366.5490000000002,4.830200000000005,0.0,3.0,10.221848749616356
470,CHEMBL1008,activo,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,408.9220000000002,2.1650000000000005,3.0,5.0,10.221848749616356
471,CHEMBL1586,activo,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,367.4460000000001,2.2288999999999994,2.0,6.0,10.221848749616356
472,CHEMBL521589,activo,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,277.269,1.1457999999999997,1.0,8.0,10.221848749616356
473,CHEMBL1542,activo,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,229.79499999999996,3.363500000000003,1.0,1.0,10.221848749616356
474,CHEMBL1213380,activo,NCCCC12CC3CC(CC(C3)C1)C2,261.8809999999999,4.922300000000005,1.0,1.0,6.0
475,CHEMBL1213422,activo,CCCC1(CCC)CC(C)(C)CC(C)(N)C1,311.18199999999996,4.593800000000002,0.0,2.0,6.0
476,CHEMBL1213461,inactivo,Cn1c2nc3ccccc3c-2cc2ccc(Br)cc21,262.312,3.8399000000000028,0.0,3.0,4.568636235841013
477,CHEMBL1213462,activo,COc1ccc2cc3c4ccccc4nc-3n(C)c2c1,300.28299999999996,4.850100000000002,0.0,2.0,10.221848749616356
478,CHEMBL1213463,inactivo,Cn1c2nc3ccccc3c-2cc2ccc(C(F)(F)F)cc21,289.37500000000006,1.9308999999999996,1.0,4.0,4.769551078621726
479,CHEMBL517712,activo,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,266.34099999999995,0.45210000000000006,3.0,4.0,10.221848749616356
480,CHEMBL24,activo,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,180.15899999999996,1.3101,1.0,3.0,10.221848749616356
481,CHEMBL25,activo,CC(=O)Oc1ccccc1C(=O)O,322.4960000000001,4.392300000000004,0.0,2.0,10.221848749616356
482,CHEMBL1213033,activo,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,220.31600000000003,1.1120000000000005,2.0,3.0,10.221848749616356
483,CHEMBL446237,activo,NCCC(CCN)C(=O)Cc1ccccc1,187.202,1.0191,2.0,3.0,10.221848749616356
484,CHEMBL12856,activo,Nc1cc(-c2ccncc2)c[nH]c1=O,408.88200000000006,2.266300000000001,2.0,7.0,10.221848749616356
485,CHEMBL1491,activo,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,277.411,4.168600000000003,0.0,1.0,10.221848749616356
486,CHEMBL629,activo,CN(C)CCC=C1c2ccccc2CCc2ccccc21,645.3190000000002,6.936200000000007,0.0,4.0,10.221848749616356
487,CHEMBL633,activo,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,153.137,0.6726000000000001,3.0,3.0,10.221848749616356
488,CHEMBL1169,activo,Nc1ccc(C(=O)O)c(O)c1,232.28299999999996,1.3532,2.0,3.0,10.221848749616356
489,CHEMBL488,activo,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,131.175,0.5901000000000001,2.0,2.0,10.221848749616356
490,CHEMBL1046,activo,NCCCCCC(=O)O,337.46300000000014,4.499300000000004,2.0,2.0,10.221848749616356
491,CHEMBL418995,activo,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,354.48700000000014,3.475100000000002,3.0,4.0,10.221848749616356
492,CHEMBL495,activo,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,308.77200000000005,3.5801200000000017,0.0,4.0,10.221848749616356
493,CHEMBL661,activo,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,136.114,0.058499999999999885,2.0,4.0,10.221848749616356
494,CHEMBL1467,activo,Oc1ncnc2[nH]ncc12,416.52600000000024,1.3838999999999997,0.0,8.0,10.221848749616356
495,CHEMBL634,activo,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,411.5710000000001,3.491900000000002,1.0,6.0,10.221848749616356
496,CHEMBL1085,activo,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,222.251,-0.8561000000000003,2.0,6.0,10.221848749616356
497,CHEMBL20,activo,CC(=O)Nc1nnc(S(N)(=O)=O)s1,354.1890000000001,3.907300000000002,2.0,4.0,10.221848749616356
498,CHEMBL93645,activo,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,336.4320000000001,2.3655,3.0,5.0,10.221848749616356
499,CHEMBL642,activo,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,374.4770000000001,1.8036,3.0,5.0,10.221848749616356
