molecule_chembl_id,canonical_smiles,standard_value,valor_bioactividad
CHEMBL3267574,Br.C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\C=C\C=C\c1cccs1,11000.0,inactivo
CHEMBL3267574,C=CCNC(=S)N/N=C/c1ccc(Cl)cc1,11000.0,inactivo
CHEMBL3267574,S=C(N/N=C/C=C/c1ccco1)Nc1ccccc1,11000.0,inactivo
CHEMBL3267574,O=C1CS/C(=N\N=C\c2ccc([N+](=O)[O-])s2)N1c1ccccc1,13000.0,inactivo
CHEMBL3267574,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N/N=C/c1ccc([N+](=O)[O-])s1,14000.0,inactivo
CHEMBL3267574,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\c1ccsc1,14600.0,inactivo
CHEMBL3267574,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\c1ccc2c(c1)[n+]([O-])c(C)c(C)[n+]2[O-],15000.0,inactivo
CHEMBL3267574,C=CCNC(=S)N/N=C/c1ccnc2ccccc12,17000.0,inactivo
CHEMBL3267574,S=C(N/N=C/c1ccccc1)Nc1ccccc1,19000.0,inactivo
CHEMBL3267574,C=CCN1C(=O)CS/C1=N\N=C\C=C\c1cccs1,20000.0,inactivo
CHEMBL3267574,C=CCn1c(-c2ccccc2)cs/c1=N/N=C/c1ccc([N+](=O)[O-])s1,20000.0,inactivo
CHEMBL3267574,N/C(S)=N/N=C/c1ccc([N+](=O)[O-])s1,25000.0,inactivo
CHEMBL3267574,C=CCNC(=S)N/N=C/C=C/c1cccs1,25000.0,inactivo
CHEMBL3267574,C=CCN1C(=O)CS/C1=N\N=C\c1ccc([N+](=O)[O-])s1,25000.0,inactivo
CHEMBL3267574,O=C1CS/C(=N\N=C\c2ccc([N+](=O)[O-])s2)N1,25000.0,inactivo
CHEMBL3267574,C=CCN1C(=O)CS/C1=N\N=C\c1cccs1,25000.0,inactivo
CHEMBL3267574,C=CCN1C(=O)CS/C1=N\N=C/C=C/C=C/c1cccs1,25000.0,inactivo
CHEMBL3267574,O=C1CS/C(=N\N=C/C=C/C=C/c2cccs2)N1c1ccccc1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(C)cs/c1=N\N=C\c1cccs1,25000.0,inactivo
CHEMBL3267574,Cc1cs/c(=N\N=C\c2cccs2)n1-c1ccccc1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(C)cs/c1=N\N=C\C=C\c1cccs1,25000.0,inactivo
CHEMBL3267574,O=[N+]([O-])c1ccc(/C=N/N=c2\scc(-c3ccccc3)n2-c2ccccc2)s1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(-c2ccccc2)cs/c1=N/N=C/c1cccs1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(-c2ccccc2)cs/c1=N\N=C\C=C\c1cccs1,25000.0,inactivo
CHEMBL3267574,Br.C=CCn1c(-c2ccc(OC)cc2)cs/c1=N\N=C\C=C\c1cccs1,25000.0,inactivo
CHEMBL3267574,Br.C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\C=C\c1cccs1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(-c2ccc(Br)cc2)cs/c1=N\N=C\C=C\c1cccs1,25000.0,inactivo
CHEMBL3267574,Br.C=CCn1c(-c2ccc([N+](=O)[O-])cc2)cs/c1=N\N=C\C=C\c1cccs1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(-c2ccc3ccccc3c2)cs/c1=N\N=C\C=C\c1cccs1,25000.0,inactivo
CHEMBL3267574,C=CCN(C(C)=O)C1=NNC(c2ccc([N+](=O)[O-])s2)S1,25000.0,inactivo
CHEMBL3267574,C=CCN(C(C)=O)C1=NNC(c2cccs2)S1,25000.0,inactivo
CHEMBL3267574,CC(=O)N(C1=NN(C(C)=O)C(c2cccs2)S1)c1ccccc1,25000.0,inactivo
CHEMBL3267574,Cc1cs/c(=N/N=C/C=C/c2ccco2)n1-c1ccccc1,25000.0,inactivo
CHEMBL3267574,Br.C=CCn1c(-c2ccc([N+](=O)[O-])cc2)cs/c1=N\N=C\C=C\c1ccco1,25000.0,inactivo
CHEMBL3267574,C=CCN(C(C)=O)C1=NN(C(C)=O)C(/C=C/c2ccco2)S1,25000.0,inactivo
CHEMBL3267574,C(=N/N=c1\scc(-c2ccccc2)n1-c1ccccc1)\c1ccccc1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(C)cs/c1=N\N=C\C=C\c1ccccc1,25000.0,inactivo
CHEMBL3267574,Br.C=CCn1c(-c2ccccc2)cs/c1=N\N=C\C=C\c1ccccc1,25000.0,inactivo
CHEMBL3267574,C=CCNC(=S)N/N=C/c1ccc(O)cc1,25000.0,inactivo
CHEMBL3267574,C=CCN1C(=O)CS/C1=N/N=C\c1ccc(Cl)cc1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\c1ccc(Cl)cc1,25000.0,inactivo
CHEMBL3267574,C=CCNC(=S)N/N=C/c1ccc2c(c1)OCO2,25000.0,inactivo
CHEMBL3267574,C=CCNC(=S)N/N=C/c1cncc(Br)c1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(C)cs/c1=N\N=C\c1ccco1,25000.0,inactivo
CHEMBL3267574,Br.C=CCn1c(-c2ccccc2)cs/c1=N\N=C\c1ccco1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(C)cs/c1=N\N=C\c1ccc(S(=O)(=O)O)o1,25000.0,inactivo
CHEMBL3267574,C=CCn1c(-c2ccccc2)cs/c1=N\N=C\c1ccc(S(=O)(=O)O)o1,25000.0,inactivo
CHEMBL3267574,C=CCN1C(=O)CS/C1=N\N=C\c1ccco1,25000.0,inactivo
CHEMBL3267574,O=C1CS/C(=N\N=C\C=C\c2ccco2)N1c1ccccc1,25000.0,inactivo
CHEMBL3267574,C=CCNC(=S)N/N=C/c1ccsc1,25000.0,inactivo
CHEMBL3267574,C=CCNC(=S)N/N=C/c1cc2ccccc2o1,25000.0,inactivo
CHEMBL3267574,S=C(N/N=C/c1ccc2ccccc2c1)Nc1ccccc1,25000.0,inactivo
CHEMBL3267574,C=CCN1C(=O)CS/C1=N\N=C\c1ccc2c(c1)[n+]([O-])cc[n+]2[O-],25000.0,inactivo
CHEMBL3271844,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1,16500.0,inactivo
CHEMBL3271844,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)c(C=O)c3)c2O)O1,20000.0,inactivo
CHEMBL3271844,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cc(C=O)ccc3O)c2O)O1,10700.0,inactivo
CHEMBL3271844,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc4occc4c3)c2O)O1,20000.0,inactivo
CHEMBL3271844,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc4oc(C(=O)c5ccccc5)cc4c3)c2O)O1,20000.0,inactivo
CHEMBL3271844,COc1ccc(C(=O)c2cc3cc(/C=C/C(=O)c4ccc5c(c4O)C=CC(C)(CCC=C(C)C)O5)ccc3o2)cc1,20000.0,inactivo
CHEMBL3271844,CC(C)=CCCC1(C)C=Cc2c(ccc(/C=C/C(=O)c3ccc(C)cc3)c2O)O1,20000.0,inactivo
CHEMBL3271844,CC(C)=CCCC1(C)C=Cc2c(ccc(/C=C/C(=O)c3ccc(C)c(C)c3)c2O)O1,20000.0,inactivo
CHEMBL3271844,COc1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(CCCC(C)C)O3)cc1,20000.0,inactivo
CHEMBL3271844,CC(C)CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1,20000.0,inactivo
CHEMBL3271844,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)CCc3cccnc3)c2O)O1,11000.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1,20000.0,inactivo
CHEMBL3265486,CN(C)c1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1,19800.0,inactivo
CHEMBL3265486,COc1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1OC,11900.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(F)cc3)c2O)O1,16700.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(Cl)cc3)c2O)O1,17900.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(Br)cc3)c2O)O1,20000.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(F)c(F)c3)c2O)O1,17000.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(Cl)c(Cl)c3)c2O)O1,13900.0,inactivo
CHEMBL3265486,CCOc1cc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)ccc1F,12100.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cc(C=O)ccc3O)c2O)O1,20000.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc4ccoc4c3)c2O)O1,20000.0,inactivo
CHEMBL3265486,CCN(CC)CCOc1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1,14900.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(OCCN4CCCC4)cc3)c2O)O1,20000.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(OCCN4CCCCC4)cc3)c2O)O1,17700.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cccnc3)c2O)O1,22200.0,inactivo
CHEMBL3265486,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cc4ccccc4nc3Cl)c2O)O1,12100.0,inactivo
CHEMBL3265486,CC(C)=CCC/C(C)=C/CC/C(C)=C/COc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,20000.0,inactivo
CHEMBL3265486,CCOc1ccc(/C=C/C(=O)c2ccc(OCCN3CCCCC3)cc2)cc1,20000.0,inactivo
CHEMBL3265486,O=C(/C=C/c1ccc(OCCN2CCCCC2)cc1)c1ccc(OCCN2CCCCC2)cc1,20000.0,inactivo
CHEMBL3269860,C/N=C(\N)Nc1ccc(NC(=O)c2ccc(N/C(N)=N/C)cc2)cc1.Cl,177.0,activo
CHEMBL3269860,CC/N=C(\N)Nc1ccc(NC(=O)c2ccc(N/C(N)=N/CC)cc2)cc1.Cl,9.0,activo
CHEMBL3269860,CC(C)/N=C(\N)Nc1ccc(NC(=O)c2ccc(N/C(N)=N/C(C)C)cc2)cc1.Cl,11.0,activo
CHEMBL3269860,CO/N=C(\N)Nc1ccc(NC(=O)c2ccc(N/C(N)=N/OC)cc2)cc1.Cl,56000.0,inactivo
CHEMBL3269860,Cl.N/C(=N\OC1CCCCO1)Nc1ccc(NC(=O)c2ccc(N/C(N)=N/OC3CCCCO3)cc2)cc1,51400.0,inactivo
CHEMBL3269860,C/N=C(\N)Nc1ccc(NC(=O)Nc2ccc(N/C(N)=N/C)cc2)cc1.Cl,264.0,activo
CHEMBL3269860,CC/N=C(\N)Nc1ccc(NC(=O)Nc2ccc(N/C(N)=N/CC)cc2)cc1.Cl,90.0,activo
CHEMBL3269860,CC(C)/N=C(\N)Nc1ccc(NC(=O)Nc2ccc(N/C(N)=N/C(C)C)cc2)cc1.Cl,49.0,activo
CHEMBL3265600,OB1OCc2ccc(-n3ccc4ccccc43)cc21,5.0,activo
CHEMBL3265600,COc1ccc(Sc2cn(-c3ccc4c(c3)B(O)OC4)c3ccccc23)cc1,5.0,activo
CHEMBL3265600,OB1OCc2ccc(-n3cc(Sc4ccc(O)cc4)c4ccccc43)cc21,5.0,activo
CHEMBL3265600,OB1OCc2ccc(-n3cc(Sc4ccc(Cl)c(Cl)c4)c4ccccc43)cc21,5.0,activo
CHEMBL3265600,OB1OCc2ccc(-n3cc(Sc4cccc(Cl)c4)c4ccccc43)cc21,5.0,activo
CHEMBL3265600,OB1OCc2ccc(-n3cc(Sc4ccc(Cl)cc4)c4ccccc43)cc21,5.0,activo
CHEMBL3265600,OB1OCc2ccc(-n3cc(Sc4ccccc4O)c4ccccc43)cc21,5.0,activo
CHEMBL3265600,OB1OCc2ccc(-n3cc(Sc4ccc(F)cc4)c4ccccc43)cc21,5.0,activo
CHEMBL3265600,O=[N+]([O-])c1ccc(Sc2cn(-c3ccc4c(c3)B(O)OC4)c3ccccc23)cc1,5.0,activo
CHEMBL3265600,OB1OCc2ccc(-n3cc(Sc4ccc5ccccc5c4)c4ccccc43)cc21,5.0,activo
CHEMBL3265600,COc1ccc([S+]([O-])c2cn(-c3ccc4c(c3)B(O)OC4)c3ccccc23)cc1,1.56,activo
CHEMBL3265600,COc1ccc(S(=O)(=O)c2cn(-c3ccc4c(c3)B(O)OC4)c3ccccc23)cc1,5.0,activo
CHEMBL3265600,OB1OCc2ccc(-n3cccc3)cc21,1.98,activo
CHEMBL3265600,OB1OCc2ccc(-n3cccc3Sc3ccc(Cl)cc3)cc21,1.16,activo
CHEMBL3265600,OB1OCc2ccc(-n3cccc3Sc3ccccc3Cl)cc21,2.89,activo
CHEMBL3265600,OB1OCc2ccc(-n3cccc3Sc3ccc(Cl)c(Cl)c3)cc21,5.0,activo
CHEMBL3265600,O=C(O)c1cccn1-c1ccc2c(c1)B(O)OC2,0.13,activo
CHEMBL3265600,CCCNC(=O)c1cccn1-c1ccc2c(c1)B(O)OC2,3.21,activo
CHEMBL3265600,O=C(NC1CCCCC1)c1cccn1-c1ccc2c(c1)B(O)OC2,2.85,activo
CHEMBL3265600,CNC(=O)c1cccn1-c1ccc2c(c1)B(O)OC2,0.86,activo
CHEMBL3265600,CCNC(=O)c1cccn1-c1ccc2c(c1)B(O)OC2,1.85,activo
CHEMBL3265600,O=C(NCc1ccccc1)c1cccn1-c1ccc2c(c1)B(O)OC2,0.8,activo
CHEMBL3265600,COc1ccc(CNC(=O)c2cccn2-c2ccc3c(c2)B(O)OC3)cc1,0.7,activo
CHEMBL3265600,O=C(NCCc1ccccc1)c1cccn1-c1ccc2c(c1)B(O)OC2,0.68,activo
CHEMBL3265600,CC(=O)c1cccn1-c1ccc2c(c1)B(O)OC2,0.69,activo
CHEMBL3265600,O=C(c1ccc(Cl)cc1Cl)c1cccn1-c1ccc2c(c1)B(O)OC2,1.43,activo
CHEMBL3265600,O=C(c1ccccc1)c1cccn1-c1ccc2c(c1)B(O)OC2,0.34,activo
CHEMBL3265600,O=C(c1ccccc1Cl)c1cccn1-c1ccc2c(c1)B(O)OC2,0.7,activo
CHEMBL3265600,O=C(c1ccc(F)cc1)c1cccn1-c1ccc2c(c1)B(O)OC2,0.4,activo
CHEMBL3265600,CC(=O)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.56,activo
CHEMBL3265600,O=C(c1ccn(-c2ccc3c(c2)B(O)OC3)c1)c1ccc(Cl)cc1Cl,1.12,activo
CHEMBL3265600,O=C(c1ccccc1)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.09,activo
CHEMBL3265600,O=C(c1ccn(-c2ccc3c(c2)B(O)OC3)c1)c1ccccc1Cl,0.28,activo
CHEMBL3265600,O=C(c1ccc(F)cc1)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.16,activo
CHEMBL3265600,O=C(c1ccc(Cl)cc1)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.21,activo
CHEMBL3265600,O=C(c1cccc(Cl)c1)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.35,activo
CHEMBL3265600,Cc1ccc(C(=O)c2ccn(-c3ccc4c(c3)B(O)OC4)c2)cc1,0.08,activo
CHEMBL3265600,Cc1cccc(C(=O)c2ccn(-c3ccc4c(c3)B(O)OC4)c2)c1,0.09,activo
CHEMBL3265600,Cc1ccccc1C(=O)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.56,activo
CHEMBL3265600,CCc1ccc(C(=O)c2ccn(-c3ccc4c(c3)B(O)OC4)c2)cc1,0.07,activo
CHEMBL3265600,COc1ccc(C(=O)c2ccn(-c3ccc4c(c3)B(O)OC4)c2)cc1,0.11,activo
CHEMBL3265600,COc1ccccc1C(=O)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.17,activo
CHEMBL3265600,COc1cc(C(=O)c2ccn(-c3ccc4c(c3)B(O)OC4)c2)cc(OC)c1OC,0.16,activo
CHEMBL3265600,CC(=O)OCc1ccc(C(=O)c2ccn(-c3ccc4c(c3)B(O)OC4)c2)cc1,0.03,activo
CHEMBL3265600,O=C(c1ccc(CO)cc1)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.04,activo
CHEMBL3265600,O=C(c1ccc(O)cc1)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.06,activo
CHEMBL3265600,NCc1ccc(C(=O)c2ccn(-c3ccc4c(c3)B(O)OC4)c2)cc1,0.18,activo
CHEMBL3265600,Nc1ccc(C(=O)c2ccn(-c3ccc4c(c3)B(O)OC4)c2)cc1,0.03,activo
CHEMBL3265600,O=C(c1ccn(-c2ccc3c(c2)B(O)OC3)c1)c1cccc2ccccc12,0.4,activo
CHEMBL3265600,O=C(Cc1ccccc1)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.29,activo
CHEMBL3265600,O=C(CCc1ccccc1)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.19,activo
CHEMBL3265600,CCCC(=O)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.11,activo
CHEMBL3265600,CCCCCC(=O)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.09,activo
CHEMBL3265600,O=C(c1ccn(-c2ccc3c(c2)B(O)OC3)c1)C1CCCCC1,0.13,activo
CHEMBL3265600,O=C(CCCN1C(=O)c2ccccc2C1=O)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.72,activo
CHEMBL3265600,NCCCC(=O)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,4.02,activo
CHEMBL3265600,O=C(c1ccn(-c2ccc3c(c2)B(O)OC3)c1)c1cccs1,0.08,activo
CHEMBL3265600,Cc1ccc(C(=O)c2ccn(-c3ccc4c(c3)B(O)OC4)c2)s1,0.07,activo
CHEMBL3265600,Cc1ccsc1C(=O)c1ccn(-c2ccc3c(c2)B(O)OC3)c1,0.11,activo
CHEMBL3265600,OB1OCc2ccc(-n3ccc(Cc4ccccc4)c3)cc21,2.17,activo
CHEMBL3265600,O=C(c1ccccc1)c1ccn(-c2ccccc2)c1,5.0,activo
CHEMBL3265600,O=C(c1ccccc1)c1ccn(-c2ccc3c(c2)C(O)OC3)c1,5.0,activo
CHEMBL3297409,COc1cc(O)cc2c1[C@@H](/C=C/c1ccc(O)cc1)[C@@H]1[C@@H](c3ccccc3)Oc3cc(O)cc(OC)c3[C@@H]1O2,20000.0,inactivo
CHEMBL3294076,CC(C)Oc1cc(NC(=N)c2ncccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ncccn3)cc2OC(C)C)o1.Cl,200.0,activo
CHEMBL3294076,CC(C)Oc1cc(NC(=N)c2cnccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3cnccn3)cc2OC(C)C)o1.Cl,16000.0,inactivo
CHEMBL3294076,CC(C)Oc1cc(NC(=N)c2ccc(Br)s2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccc(Br)s3)cc2OC(C)C)o1.Cl,110000.0,inactivo
CHEMBL3294076,CC(C)Oc1cc(NC(=N)c2cc(Br)cs2)ccc1-c1ccc(-c2ccc(NC(=N)c3cc(Br)cs3)cc2OC(C)C)o1.Cl,108000.0,inactivo
CHEMBL3294076,Cc1csc(C(=N)Nc2ccc(-c3ccc(-c4ccc(NC(=N)c5nc(C)cs5)cc4OC(C)C)o3)c(OC(C)C)c2)n1.Cl,122000.0,inactivo
CHEMBL3294076,CC(C)Oc1cc(NC(=N)c2ncc[nH]2)ccc1-c1ccc(-c2ccc(NC(=N)c3ncc[nH]3)cc2OC(C)C)o1.Cl,600.0,activo
CHEMBL3294076,CC(C)Oc1cc(NC(=N)c2cn(C)cn2)ccc1-c1ccc(-c2ccc(NC(=N)c3cn(C)cn3)cc2OC(C)C)o1.Cl,18000.0,inactivo
CHEMBL3293836,CCS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(Br)s3)cc21,11200.0,inactivo
CHEMBL3293836,CCS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(Cl)s3)cc21,13100.0,inactivo
CHEMBL3294127,Cc1c(/C=N/NC(=O)c2ccccc2)no[n+]1[O-],100000.0,inactivo
CHEMBL3294127,Cc1c(/C=N/NC(=O)Cc2ccccc2)no[n+]1[O-],100000.0,inactivo
CHEMBL3294127,Cc1c(/C=N/NC(=O)c2ccc(Br)cc2)no[n+]1[O-],27430.0,inactivo
CHEMBL3294127,Cc1c(/C=N/NC(=O)c2ccc(Cl)cc2)no[n+]1[O-],14300.0,inactivo
CHEMBL3294127,O=C(N/N=C/c1c(-c2ccccc2)no[n+]1[O-])c1ccc(Cl)cc1,100000.0,inactivo
CHEMBL3294127,O=C(N/N=C/c1c(-c2ccccc2)no[n+]1[O-])c1ccc(Br)cc1,100000.0,inactivo
CHEMBL3294127,O=C(N/N=C/c1c(-c2ccccc2)no[n+]1[O-])c1cccc([N+](=O)[O-])c1,15300.0,inactivo
CHEMBL3294127,O=C(N/N=C/c1c(-c2ccccc2)no[n+]1[O-])c1ccccc1,100000.0,inactivo
CHEMBL3380895,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CNCN2CCOCC2)cc1,17500.0,inactivo
CHEMBL3380895,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,27.0,activo
CHEMBL3380895,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1NC(=O)c1cc(CC)on1,554.0,activo
CHEMBL3380895,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1NC(=O)c1ccc(OC)cc1,435.0,activo
CHEMBL3380895,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1NC(=O)CCN1CCOCC1,16700.0,inactivo
CHEMBL3380894,CCNC(=O)c1noc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,971.0,activo
CHEMBL3380894,CCOC(=O)c1noc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,52400.0,inactivo
CHEMBL3380894,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(Cn2ccnc2)cc1,3.0,activo
CHEMBL3380894,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CC2CCCC2)cc1,1.0,activo
CHEMBL3379556,CC1=CCCC(C)(C)C1/C=C/c1cc(C(=O)N2C/C(=C\c3ccc(Cl)cc3)C(=O)/C(=C/c3ccc(Cl)cc3)C2)no1,40000.0,inactivo
CHEMBL3379556,CC1=CCCC(C)(C)C1/C=C/c1cc(C(=O)N2C/C(=C\c3ccc(OCc4ccccc4)cc3)C(=O)/C(=C/c3ccc(OCc4ccccc4)cc3)C2)no1,40000.0,inactivo
CHEMBL3379556,COc1ccccc1/C=C1\CN(C(=O)c2cc(/C=C/C3C(C)=CCCC3(C)C)on2)C/C(=C\c2ccccc2OC)C1=O,20000.0,inactivo
CHEMBL3379556,COc1ccc(/C=C2\CN(C(=O)c3cc(/C=C/C4C(C)=CCCC4(C)C)on3)C/C(=C\c3ccc(OC)cc3)C2=O)cc1,40000.0,inactivo
CHEMBL3376046,O=C(CCCCC[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)Nc1ccccc1)NO,19950.0,inactivo
CHEMBL3377828,COC(=O)[C@]1(C)CCC[C@]2(C)c3ccc(O)cc3CC[C@H]21,89300.0,inactivo
CHEMBL3377828,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CO)[C@@H]1[C@@H](O)C2=O,59880.0,inactivo
CHEMBL3377827,CC(=O)OC[C@@]1(C)CCC[C@]2(C)c3cc(O)c(C(C)C)cc3C(=O)C[C@@H]12,25500.0,inactivo
CHEMBL3377827,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2=O,24600.0,inactivo
CHEMBL3377827,CC(C)c1cc2c(c(Br)c1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2,41900.0,inactivo
CHEMBL3377824,COc1c(C(C)C)cc2c(c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2,750.0,activo
CHEMBL3377274,CC(C)C1=CC(=O)C2=C(CC[C@H]3C(C)(C)CCC[C@]23C)C1=O,180.0,activo
CHEMBL3377274,COC1=C(C(C)C)C(=O)C2=C(O)C(=O)C3=C(C=CCC3(C)C)C2=C1,290.0,activo
CHEMBL3383774,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2,890.0,activo
CHEMBL3383774,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2,520.0,activo
CHEMBL3383774,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2,500.0,activo
CHEMBL3383774,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2,760.0,activo
CHEMBL3383774,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNc5c6c(nc7cc(Cl)ccc57)C[C@@H]5C=C(C)C[C@H]6C5)cc4)c3[C@@H](C1)C2,570.0,activo
CHEMBL3383774,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,610.0,activo
CHEMBL3376733,Cl.c1ccc(Nc2cc3nc4ccccc4n(-c4ccccc4)c-3c/c2=N/CCC23CCCN2CCC3)cc1,910.0,activo
CHEMBL3376733,Cl.Clc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3c/c2=N/CCC23CCCN2CCC3)cc1,300.0,activo
CHEMBL3376733,Cc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(C)cc4)c-3c/c2=N/C[C@@H]2CCCN3CCCC[C@H]23)cc1.Cl,460.0,activo
CHEMBL3376733,Cl.c1ccc(Nc2cc3nc4ccccc4n(-c4ccccc4)c-3c/c2=N/CCCCC23CCCCN2CCCC3)cc1,370.0,activo
CHEMBL3376733,Cl.c1ccc(Nc2cc3nc4ccccc4n(-c4ccccc4)c-3c/c2=N/CCCCCCC23CCCCN2CCCC3)cc1,230.0,activo
CHEMBL3376733,Cl.Fc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(F)cc4)c-3c/c2=N/CCCCC23CCCCN2CCCC3)cc1,480.0,activo
