index,molecule_chembl_id,canonical_smiles,standard_value,is_valid
1175,CHEMBL1861159,CCC(C)C(NCc1ccc(C)cc1)c1nc(-c2ccccc2)c(N2CCCCC2)o1,5.0,True
1176,CHEMBL1861727,CCC(C)C(NCc1ccccc1OC)c1nc(-c2ccccc2)c(N2CCCCC2)o1,4.82,True
1177,CHEMBL1859990,CCC(C)C(NCc1ccc(OC)c(OC)c1)c1nc(-c2ccccc2)c(N2CCCCC2)o1,5.0,True
1178,CHEMBL1860823,CCc1ccc(Oc2ncccc2/C(=N\O)NC2CCCCC2O)cc1,5.0,True
1179,CHEMBL1859318,CSc1ccc(Oc2ccc(/C(=N/O)NC3CCC(C)CC3)cn2)cc1,1.35,True
1180,CHEMBL1861035,CCc1ccc(Oc2ncccc2/C(=N\O)NC2CCCC[C@@H]2N)cc1,5.0,True
1181,CHEMBL1860058,CCc1ccc(Oc2ncccc2/C(=N\O)NC2CCCC[C@H]2N)cc1,5.0,True
1182,CHEMBL1859970,O/N=C(\NC1CCCCC1)c1cccnc1Oc1cc(Cl)ccc1Cl,0.57,True
1183,CHEMBL1858955,CCOc1ccccc1CN/C(=N\O)c1ccc(C)nc1Oc1ccc(C)cc1C,2.99,True
1184,CHEMBL1861030,CCC(CC)N/C(=N\O)c1ccc(C)nc1Oc1cc(Cl)ccc1Cl,3.35,True
1185,CHEMBL1858390,CCC(CC)N/C(=N\O)c1ccc(C)nc1Oc1cccc(F)c1,1.56,True
1186,CHEMBL1859709,CCC(CC)N/C(=N\O)c1ccc(C)nc1Oc1ccc(F)c(Cl)c1,5.0,True
1187,CHEMBL1858550,Cc1ccc(/C(=N/O)N2CCCc3ccccc32)c(Oc2cccc(F)c2)n1,2.54,True
1188,CHEMBL1860919,Cc1ccc(/C(=N/O)N(C)c2ccccc2)c(Oc2cccc(F)c2)n1,1.34,True
1189,CHEMBL1861968,Cc1ccc(/C(=N/O)NCC2CCCO2)c(Oc2cc(Cl)ccc2Cl)n1,5.0,True
1190,CHEMBL1862625,CCN(CC)CCCNCc1coc(-c2cccc(C)c2)n1,3.36,True
1191,CHEMBL1860844,CN1CCCC1CCNCc1coc(-c2ccc(Br)cc2)n1,1.22,True
1193,CHEMBL1861946,COc1cccc(-c2nc(CNC34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)co2)c1,5.0,True
1194,CHEMBL1860543,Cc1ccc(-c2nc(CN(Cc3ccccn3)Cc3ccccn3)co2)cc1,5.0,True
1195,CHEMBL1858439,CCOc1ccc(-c2nc(CNC3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,1.66,True
1197,CHEMBL1857834,CCOc1ccc(-c2nc(Cn3nc(N)cc3C)co2)cc1,2.11,True
1198,CHEMBL1860069,Cc1ccc(-c2nc(Cn3nc(N)cc3C)co2)cc1,5.0,True
1199,CHEMBL1862550,Cc1ccc(-c2nc(CNC34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)co2)cc1,3.86,True
1200,CHEMBL1858497,CCOc1ccc(-c2nc(CNC(C)C3CCCCC3)co2)cc1,1.44,True
1202,CHEMBL1859795,CCOc1ccc(-c2nc(CNC3CC(C)CC(C)(C)C3)co2)cc1,1.23,True
1204,CHEMBL1858835,CCCC(CCC)NCc1coc(-c2ccc(OCC)cc2)n1,0.26,True
1206,CHEMBL1858106,Cc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,0.93,True
1208,CHEMBL1727547,N#Cc1cccnc1Oc1ccccc1,5.0,True
1209,CHEMBL1861039,N#Cc1cccnc1Oc1ccccc1F,5.0,True
1210,CHEMBL1861137,COc1ccccc1Oc1ncccc1C#N,5.0,True
1211,CHEMBL1858336,CSc1ccccc1Oc1ncccc1C#N,5.0,True
1212,CHEMBL1859851,CCc1ccccc1Oc1ncccc1C#N,5.0,True
1213,CHEMBL1859938,N#Cc1cccnc1Oc1cccc2ccccc12,5.0,True
1214,CHEMBL1859226,N#Cc1cccnc1Oc1ccc2ccccc2c1,5.0,True
1215,CHEMBL1857888,N#Cc1cccnc1Oc1ccccc1Br,5.0,True
1216,CHEMBL1862148,COc1cc(C)ccc1Oc1ncccc1/C(N)=N/O,5.0,True
1217,CHEMBL1858567,CCOc1ccc(-c2nc(CCl)co2)cc1,2.19,True
1218,CHEMBL1858205,CCc1ccccc1Oc1ncccc1/C(N)=N\O,5.0,True
1219,CHEMBL1861150,CSc1ccccc1Oc1ncccc1/C(N)=N\O,5.0,True
1220,CHEMBL1861786,COc1ccccc1Oc1ncccc1/C(N)=N\O,5.0,True
1221,CHEMBL1858546,N/C(=N/O)c1cccnc1Oc1cccc2ccccc12,5.0,True
1222,CHEMBL1861828,N/C(=N/O)c1cccnc1Oc1ccccc1Br,5.0,True
1223,CHEMBL1858377,N/C(=N/O)c1cccnc1Oc1ccc2ccccc2c1,5.0,True
1225,CHEMBL1859151,Cc1ccc(/C(=N/O)NC2CCCC2)c(Oc2cc(Cl)ccc2Cl)n1,0.4,True
1226,CHEMBL1860091,Cc1cccc(Oc2nc(C)ccc2/C(=N/O)NCC(C)(C)C)c1,0.32,True
1227,CHEMBL1862567,COc1cc(C)ccc1Oc1nc(C)ccc1/C(=N/O)NCC(C)(C)C,0.09,True
1228,CHEMBL1862523,Cc1cccc(Oc2nc(C)ccc2/C(=N/O)NC2CCCCC2)c1,1.24,True
1229,CHEMBL1858354,COc1cc(C)ccc1Oc1nc(C)ccc1/C(=N/O)NCc1cc(F)cc(F)c1,1.02,True
1230,CHEMBL1858922,Cc1cccc(Oc2nc(C)ccc2/C(=N/O)NCC(C)C)c1,1.67,True
1231,CHEMBL1860380,Cc1ccc(CNC(c2ccccc2)c2nc(-c3ccccc3)c(N3CCCCC3)o2)cc1,5.0,True
1232,CHEMBL1859219,CCC(C)C(NCc1cccc(C)c1)c1nc(-c2ccccc2)c(N2CCCCC2)o1,5.0,True
1233,CHEMBL1857941,CCOCCCNC(c1nc(-c2ccccc2)c(N2CCCCC2)o1)C(C)CC,2.72,True
1234,CHEMBL1858299,CCC(C)C(NCc1ccco1)c1nc(-c2ccccc2)c(N2CCCCC2)o1,4.9,True
1235,CHEMBL1860884,COc1cc(C)ccc1Oc1nc(C)ccc1/C(=N/O)NCC(C)C,0.57,True
1237,CHEMBL1858854,CCCCCC(C)NCc1coc(-c2ccc(OC3CCCC3)cc2)n1,0.73,True
1238,CHEMBL1858909,CCCCCC(C)NCc1coc(-c2ccc(OCC(C)C)cc2)n1,0.5,True
1239,CHEMBL1858721,CCCCCC(C)NCc1coc(-c2ccc(OC(C)CC)cc2)n1,0.68,True
1240,CHEMBL1861506,CCC(C)C(NCc1ccc(C)cc1)c1nc(Cc2ccccc2)c(N2CCOCC2)o1,2.61,True
1241,CHEMBL1861034,Cc1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCOCC3)o2)C2CCCCC2)cc1,2.45,True
1242,CHEMBL1860289,Cc1ccc(CNC(c2ccccc2)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)cc1,4.86,True
1243,CHEMBL1860009,Cc1cccc(CNC(c2ccccc2)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)c1,5.0,True
1244,CHEMBL1860502,CCCCc1ccc(-c2nc(CNCc3ccncc3)co2)cc1,5.0,True
1245,CHEMBL1860602,CCCCc1ccc(-c2nc(CNCc3ccccn3)co2)cc1,5.0,True
1246,CHEMBL1859145,CCCCc1ccc(-c2nc(CNCc3cccnc3)co2)cc1,5.0,True
1247,CHEMBL1859218,CCCCc1ccc(-c2nc(CN3CCOCC3)co2)cc1,5.0,True
1248,CHEMBL1860192,CCCCc1ccc(-c2nc(CN3CCN(C)CC3)co2)cc1,2.22,True
1249,CHEMBL1858282,CCCCc1ccc(-c2nc(CN3CCN(c4ccccc4)CC3)co2)cc1,5.0,True
1250,CHEMBL1862631,CCCCc1ccc(-c2nc(COCC)co2)cc1,5.0,True
1251,CHEMBL1858135,CCCCCC(C)NCc1coc(-c2ccc(OCCOCC)cc2)n1,1.57,True
1252,CHEMBL1862264,CCCCCC(C)NCc1coc(-c2ccc([N+](=O)[O-])cc2)n1,4.99,True
1253,CHEMBL1859720,CCCCCC(C)NCc1coc(-c2ccc(OC3CCC3)cc2)n1,0.88,True
1254,CHEMBL1860903,CCCCCC(C)NCc1coc(-c2ccc(OC(CC)CC)cc2)n1,0.36,True
1255,CHEMBL1861025,CCCCCC(C)NCc1coc(Cc2ccc(OC)cc2)n1,3.24,True
1256,CHEMBL1858246,COc1cccc(C(NCc2ccc(C)cc2)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)c1,5.0,True
1257,CHEMBL1860096,Cc1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCOCC3)o2)c2ccccc2F)cc1,5.0,True
1258,CHEMBL1861668,Cc1ccc(CNC(c2cccc(C#N)c2)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)cc1,5.0,True
1259,CHEMBL1858406,Cc1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCOCC3)o2)c2ccccc2C)cc1,5.0,True
1260,CHEMBL1860583,Cc1ccc(CNC(c2cccc(Cl)c2)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)cc1,5.0,True
1261,CHEMBL1860062,CCC(C)C(NCc1ccccc1OC)c1nc(-c2ccccc2)c(N2CCOCC2)o1,4.06,True
1262,CHEMBL1858132,COc1ccccc1CNC(c1ccccc1)c1nc(-c2ccccc2)c(N2CCOCC2)o1,5.0,True
1263,CHEMBL1858669,Cc1ccc(CNC(c2nc(-c3ccccc3)c(N3CCOCC3)o2)C2CC2)cc1,5.0,True
1264,CHEMBL1858907,COc1ccccc1CNC(CCc1ccccc1)c1nc(-c2ccccc2)c(N2CCOCC2)o1,4.15,True
1265,CHEMBL1860896,COc1ccccc1CNC(c1nc(-c2ccccc2)c(N2CCOCC2)o1)C1CC1,5.0,True
1266,CHEMBL1859571,COc1cccc(OC)c1CNCc1coc(-c2ccc(OC(C)C)cc2)n1,2.88,True
1267,CHEMBL1859683,CCCCc1ccc(-c2nc3ncccc3o2)cc1,5.0,True
1268,CHEMBL1862276,CCCCCC(C)NCc1coc(C2CCCCC2)n1,2.54,True
1269,CHEMBL1859493,CCCCCC(C)NCc1coc(-c2ccc(OC(F)F)cc2)n1,2.15,True
1270,CHEMBL1859508,CCCCCC(C)NCc1coc(-c2ccc(OC(F)(F)C(F)F)cc2)n1,1.42,True
1271,CHEMBL1859249,CCCCCC(C)NCc1coc(-c2ccc(C3CCCCC3)cc2)n1,0.22,True
1272,CHEMBL1862728,CCCCCC(C)NCc1coc(-c2ccc(C(C)C)cc2)n1,0.6,True
1273,CHEMBL1862261,CCCCCc1ccc(-c2nc(CNC(C)CCCCC)co2)cc1,1.09,True
1274,CHEMBL1859931,CCCCCC(C)NCc1coc(-c2ccc(C)c(C)c2)n1,0.74,True
1275,CHEMBL1861742,CCCCCC(C)NCc1coc(-c2ccc(OCCCC)c(F)c2)n1,0.37,True
1276,CHEMBL1861608,CCCCOc1ccc(-c2nc(CNCC(C)(C)C)co2)cc1,0.9,True
1286,CHEMBL1859759,CCOc1ccc(-c2nc(CNCc3ccccc3)co2)cc1,5.0,True
1287,CHEMBL1859160,CCOc1ccc(-c2nc(CN(C)Cc3coc(-c4ccc(OCC)cc4)n3)co2)cc1,5.0,True
1288,CHEMBL1859733,N/C(=N/O)c1cccnc1Oc1ccccc1,5.0,True
1289,CHEMBL1860272,O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1Cl,0.95,True
1291,CHEMBL1861531,O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1,1.17,True
1292,CHEMBL1858542,CCOc1ccc(-c2nc(CNC3C[C@@H]4C[C@H]([C@@H]3C)C4(C)C)co2)cc1,5.0,True
1293,CHEMBL1862047,CCOc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,1.21,True
1298,CHEMBL1861461,CCOc1ccc(-c2nc(CNC3CC4CCC3C4)co2)cc1,4.1,True
1299,CHEMBL1859664,CCCCCC(C)NCc1coc(-c2ccc(OCC)cc2)n1,1.75,True
1304,CHEMBL1857847,Fc1ccccc1Oc1ncccc1CNC1CCCCC1,5.0,True
1305,CHEMBL1859828,COc1cc(C)ccc1Oc1ncccc1/C(=N/O)NC1CCCCC1,0.25,True
1307,CHEMBL1857867,O/N=C(\NC1CCCCC1)c1cccnc1Oc1ccccc1Br,1.13,True
1309,CHEMBL1860047,CCOc1ccc(-c2nc(CN[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)co2)cc1,5.0,True
1310,CHEMBL1859084,CCOc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,1.57,True
1316,CHEMBL1859000,O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1F,0.58,True
1318,CHEMBL1860102,COc1ccccc1Oc1ncccc1/C(=N\O)NC1CCCCC1,1.56,True
1320,CHEMBL1859077,CSc1ccccc1Oc1ncccc1/C(=N\O)NC1CCCCC1,0.62,True
1322,CHEMBL1858111,CCc1ccccc1Oc1ncccc1/C(=N\O)NC1CCCCC1,2.15,True
1324,CHEMBL1861112,O=C(NC1CCCCC1)c1cccnc1Cl,5.0,True
1325,CHEMBL1861505,O=C(NC1CCCCC1)c1cccnc1Oc1ccccc1Cl,5.0,True
1326,CHEMBL1860619,O=C(NC1CCCCC1)c1cccnc1Oc1ccccc1,5.0,True
1327,CHEMBL1859390,COc1ccccc1Oc1ncccc1C(=O)NC1CCCCC1,5.0,True
1328,CHEMBL1861964,CC1CCC(N/C(=N\O)c2cccnc2Oc2ccccc2Cl)CC1,2.5,True
1329,CHEMBL1862116,CCCCCC(C)NCc1coc(-c2ccccc2)n1,4.72,True
1330,CHEMBL1860892,CCCCCC(C)NCc1coc(-c2ccccc2C)n1,4.1,True
1331,CHEMBL1862272,CCCCCC(C)NCc1coc(-c2cccc(C)c2)n1,3.33,True
1332,CHEMBL1861653,CCCCCC(C)NCc1coc(-c2ccc(C)cc2)n1,1.95,True
1333,CHEMBL1859383,CCCCCC(C)NCc1coc(-c2cccc(OCC)c2)n1,2.13,True
1334,CHEMBL1859934,CCCCCC(C)NCc1coc(-c2ccccc2Cl)n1,2.42,True
1335,CHEMBL1861948,CCCCCC(C)NCc1coc(-c2cccc(Cl)c2)n1,2.08,True
1336,CHEMBL1858690,CCCCCC(C)NCc1coc(-c2ccc(Cl)cc2)n1,1.7,True
1338,CHEMBL1860089,CC(C)(C)CNCc1coc(-c2ccc(OCC(C)(C)C)cc2)n1,0.42,True
1339,CHEMBL1859244,COc1cc(C)ccc1Oc1nc(C)ccc1/C(=N/O)NCc1cc(C)cc(C)c1,1.1,True
1340,CHEMBL1862053,CCC(CC)N/C(=N\O)c1ccc(C)nc1Oc1ccc(SC)cc1,1.08,True
1341,CHEMBL1858495,CCC(CC)N/C(=N\O)c1ccc(C)nc1Oc1ccc(C)cc1OC,1.2,True
1343,CHEMBL1858938,c1ccc(-c2nc(C(NCc3ccco3)C3CC3)oc2N2CCOCC2)cc1,5.0,True
1344,CHEMBL1862570,CCOCCCNC(c1nc(Cc2ccccc2)c(N2CCOCC2)o1)C1CC1,5.0,True
1345,CHEMBL1858576,FC(F)(F)c1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCOCC3)o2)C2CC2)cc1,4.53,True
1346,CHEMBL1859031,c1ccc(Cc2nc(C(NCc3ccc4c(c3)OCO4)C3CC3)oc2N2CCOCC2)cc1,5.0,True
1347,CHEMBL1858840,COc1ccc(CNC(CC(C)C)c2nc(C(C)C)c(N3CCOCC3)o2)cc1,5.0,True
1348,CHEMBL1858435,CCOCCCNC(c1nc(C(C)C)c(N2CCOCC2)o1)C1CC1,5.0,True
1349,CHEMBL1857910,N#Cc1nc(-c2ccccc2)oc1N,5.0,True
1350,CHEMBL1860871,COc1cc(C)ccc1Oc1nc(C)ccc1/C(=N/O)NCc1ccccc1,0.77,True
1351,CHEMBL1859927,COc1cc(C)ccc1Oc1nc(C)ccc1/C(=N/O)NCc1c(F)cccc1F,0.3,True
1353,CHEMBL1857896,COc1cc(C)ccc1Oc1nc(C)ccc1/C(=N/O)NCC1CC1,0.1,True
1355,CHEMBL1858262,c1ccc(-c2nc(C(NCCCn3ccnc3)C3CC3)oc2N2CCOCC2)cc1,5.0,True
1356,CHEMBL1862140,CCCCCC(C)NCc1coc(-c2ccc(OCc3ccccc3)cc2)n1,0.55,True
1357,CHEMBL1859647,CCCCCC(C)NCc1coc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,2.06,True
1358,CHEMBL1860073,CCCCCC(C)NCc1coc(-c2cc(OC)cc(OC)c2)n1,1.25,True
1359,CHEMBL1859189,CCCCCC(C)NCc1coc(-c2cc(C(C)=O)ccc2O)n1,2.32,True
1360,CHEMBL1858432,CCCCCC(C)NCc1coc(-c2cc(Cl)ccc2O)n1,2.46,True
1361,CHEMBL1861310,CC(C)CC(NCCc1ccc(S(N)(=O)=O)cc1)c1nc(C(C)C)c(N2CCOCC2)o1,5.0,True
1363,CHEMBL1858292,c1ccc(Cc2nc(C(NCc3ccco3)C3CC3)oc2N2CCOCC2)cc1,5.0,True
1364,CHEMBL1857916,Cc1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCOCC3)o2)C2CC2)cc1,5.0,True
1365,CHEMBL1861573,Cc1ccc(CNC(CC(C)C)c2nc(C(C)C)c(N3CCOCC3)o2)cc1,5.0,True
1366,CHEMBL1861886,COc1ccc(Oc2nc(C)ccc2/C(=N/O)NC2CCCC2)cc1,1.33,True
1367,CHEMBL1860640,CC1CCc2ccccc2N1/C(=N\O)c1cccnc1OCC(C)(C)C,0.66,True
1368,CHEMBL1859979,CCC(CC)N/C(=N\O)c1cccnc1OCc1ccccc1,0.51,True
1369,CHEMBL1859388,CC(C)(C)COc1ncccc1/C(=N/O)N1CCCc2ccccc21,0.27,True
1371,CHEMBL1862256,CC1CCC(C)N1/C(=N\O)c1cccnc1OCC(C)(C)C,1.25,True
1372,CHEMBL1859945,CC(C)N/C(=N\O)c1cccnc1OCC(C)(C)C,0.9,True
1373,CHEMBL1860587,O/N=C(\NCC1CC1)c1cccnc1OCc1ccccc1,0.61,True
1374,CHEMBL1858058,O/N=C(\Nc1ccccc1)c1cccnc1OCc1ccccc1,1.26,True
1375,CHEMBL1859133,Cc1ccc(/C(=N/O)NC2CC(C)CC(C)(C)C2)c(OCC(C)C)n1,1.77,True
1376,CHEMBL1861209,Cc1ccc(/C(=N/O)NCC(C)(C)C)c(OCc2cccc(F)c2)n1,2.11,True
1379,CHEMBL1857931,CCCCCC(C)NCc1coc(-c2ccccc2O)n1,3.56,True
1380,CHEMBL1860573,CCCCCC(C)NCc1coc(-c2cccc(OC)c2)n1,2.26,True
1381,CHEMBL1857984,CCCCCC(C)NCc1coc(-c2ccc(OC)cc2)n1,2.13,True
1382,CHEMBL1857967,CCCCCC(C)NCc1coc(-c2ccc(Cl)c(Cl)c2)n1,3.68,True
1383,CHEMBL1862206,CC(C)(C)CN/C(=N\O)c1cccnc1Oc1c(F)cccc1F,0.39,True
1384,CHEMBL1859824,O/N=C(\NC1CCC1)c1cccnc1Oc1ccc2c(c1)CCCC2,0.19,True
1386,CHEMBL1862151,CC(C)Oc1ccccc1Oc1ncccc1/C(=N/O)NC1CCCCC1,0.46,True
1387,CHEMBL1859677,Cc1ccccc1CN/C(=N\O)c1cccnc1Oc1c(F)cccc1F,1.02,True
1388,CHEMBL1860560,Cc1ccccc1CN/C(=N\O)c1cccnc1Oc1cccc(C)c1C,3.57,True
1389,CHEMBL1862074,CSCCN/C(=N\O)c1cccnc1Oc1c(F)cccc1F,4.81,True
1390,CHEMBL1862494,CC1CCC(N/C(=N\O)c2cccnc2Oc2c(F)cccc2F)CC1,0.99,True
1392,CHEMBL1860209,CC1CCC(N/C(=N\O)c2cccnc2Oc2ccccc2OC(C)C)CC1,0.55,True
1393,CHEMBL1860785,Cc1cc(C)cc(CN/C(=N\O)c2cccnc2Oc2c(F)cccc2F)c1,1.08,True
1394,CHEMBL1862688,CC1CC(N/C(=N\O)c2cccnc2Oc2c(F)cccc2F)CC(C)(C)C1,1.12,True
1395,CHEMBL1862493,CC1CC(N/C(=N\O)c2cccnc2Oc2ccccc2OC(C)C)CC(C)(C)C1,1.06,True
1396,CHEMBL1862642,CCC(CC)N/C(=N\O)c1cccnc1Oc1c(F)cccc1F,0.31,True
1397,CHEMBL1858959,O/N=C(\NCc1c(F)cccc1F)c1cccnc1Oc1ccccc1,1.58,True
1398,CHEMBL1861155,O/N=C(\NCc1c(F)cccc1F)c1cccnc1Oc1c(F)cccc1F,1.15,True
1399,CHEMBL1861993,O/N=C(\NCC1CCCCC1)c1cccnc1Oc1c(F)cccc1F,0.91,True
1400,CHEMBL1862208,O/N=C(\NC1CCc2ccccc21)c1cccnc1Oc1c(F)cccc1F,1.7,True
1401,CHEMBL1861373,O/N=C(\NC1CCCC1)c1cccnc1Oc1c(F)cccc1F,0.23,True
1402,CHEMBL1857933,CCCCCC(C)NCc1coc(-c2cccc(F)c2)n1,2.14,True
1403,CHEMBL1862073,CCCCCC(C)NCc1coc(-c2ccc(C(C)(C)C)cc2)n1,0.86,True
1407,CHEMBL1858999,CCCCCC(C)NCc1coc(-c2ccc3ccccc3c2)n1,1.09,True
1408,CHEMBL1862513,CCCCCC(C)NCc1coc(-c2ccccc2F)n1,1.82,True
1409,CHEMBL1859421,Cc1ccc(CN/C(=N\O)c2cccnc2Oc2cc(Cl)ccc2Cl)o1,1.67,True
1410,CHEMBL1861236,CCCCCC(C)NCc1coc(-c2ccc(F)cc2)n1,2.71,True
1411,CHEMBL1862107,Cc1ccccc1CN/C(=N\O)c1cccnc1Oc1cc(Cl)ccc1Cl,1.06,True
1412,CHEMBL1861311,CCCCCC(C)NCc1coc(-c2cccc3ccccc23)n1,1.14,True
1413,CHEMBL1858568,CCCCCC(C)NCc1coc(-c2ccccc2OCC)n1,2.65,True
1414,CHEMBL1861233,CCCCCC(C)NCc1cc(-c2ccccc2)nn1C,3.38,True
1415,CHEMBL1860323,CCCCCC(C)NCc1cc(-c2ccccc2)n(C)n1,4.05,True
1416,CHEMBL1859285,CCCCCC(C)NCc1csc(-c2ccccc2)n1,2.64,True
1417,CHEMBL1859943,CCCCCC(C)NCc1cc(-c2ccccc2)on1,5.0,True
1418,CHEMBL1859123,CCCCCC(C)NCc1nc(-c2ccccc2)no1,5.0,True
1419,CHEMBL1859271,CCCCCC(C)NCc1noc(-c2ccccc2)n1,5.0,True
1420,CHEMBL1862512,CCCCCC(C)NCc1ccc(-c2ccccc2)o1,3.62,True
1421,CHEMBL1860437,CCCCCC(C)NCc1ccc(-c2ccccc2)s1,1.8,True
1422,CHEMBL1859620,O/N=C(\NC1CCCCC1)c1ccccc1,0.92,True
1423,CHEMBL1860484,O/N=C(\NC1CCCCC1)c1cccnc1,5.0,True
1424,CHEMBL1857982,CCCCc1ccc(-c2nc(Nc3ccccn3)co2)cc1,5.0,True
1425,CHEMBL1861612,CCCCc1ccc(-c2nc(CN)co2)cc1,5.0,True
1426,CHEMBL1859581,CCCCc1ccc(-c2nc(CN3CCN(C(=O)OC(C)(C)C)CC3)co2)cc1,5.0,True
1427,CHEMBL1860138,CCCCc1ccc(-c2nc(Nc3cccnc3)co2)cc1,5.0,True
1428,CHEMBL1860292,CCCCc1ccc(-c2nc(CN3C(=O)c4ccccc4C3=O)co2)cc1,5.0,True
1429,CHEMBL2068739,C#[N+]C(C(=O)N1CCOCC1)C(C)C,5.0,True
1430,CHEMBL2068738,C#[N+]C(C(=O)N1CCOCC1)c1ccccc1,5.0,True
1431,CHEMBL1860910,Nc1oc(-c2ccccc2)nc1C(=O)c1ccc(-c2ccccc2)cc1,5.0,True
1432,CHEMBL1858778,CCCCOc1ccc(-c2nc(CNCCC3CCCN3C)co2)cc1,0.31,True
1433,CHEMBL1859492,CCCCCOc1ccc(-c2nc(CNCCC3CCCN3C)co2)cc1,0.14,True
1434,CHEMBL1859115,CCCCc1ccc(-c2nc(CNCCCN(C)C)co2)cc1,0.07,True
1435,CHEMBL1862152,CCCCc1ccc(-c2nc(CNCCN3CCCC3)co2)cc1,0.84,True
1436,CHEMBL1861391,CCCCc1ccc(-c2nc(CNCCN(C)C)co2)cc1,0.79,True
1437,CHEMBL1862443,CCCCCC(C)NCc1coc(-c2ccc(OCc3ccc(Cl)cc3)cc2)n1,0.47,True
1438,CHEMBL1861292,CCCCCC(C)NCc1coc(-c2ccc(OCCc3ccccc3)cc2)n1,0.39,True
1439,CHEMBL1862722,CCCCCC(C)NCc1coc(-c2ccc(OCC(=O)c3ccccc3)cc2)n1,0.59,True
1440,CHEMBL1861458,CCCCCC(C)NCc1coc(-c2ccc(OCc3ccc(C)cc3)cc2)n1,0.31,True
1441,CHEMBL1859906,CCCCCC(C)NCc1coc(-c2ccccc2C#N)n1,3.76,True
1442,CHEMBL1858529,Cc1ccc(CNC(CC(C)C)c2nc(-c3ccccc3)c(N3CCOCC3)o2)cc1,4.22,True
1443,CHEMBL1860404,CC(C)CC(NCc1ccc(Cl)c(Cl)c1)c1nc(-c2ccccc2)c(N2CCOCC2)o1,4.46,True
1444,CHEMBL1860759,CCOCCCNC(CC(C)C)c1nc(-c2ccccc2)c(N2CCOCC2)o1,5.0,True
1445,CHEMBL1861152,CC(C)CC(NCc1ccc(C(F)(F)F)cc1)c1nc(-c2ccccc2)c(N2CCOCC2)o1,2.58,True
1446,CHEMBL1861325,COc1ccccc1C(=O)c1nc(-c2ccccc2)oc1N,5.0,True
1447,CHEMBL1858293,O=C(NCC1C(O)=C(C(=O)c2ccccc2)C(=O)N1C(=O)OCc1ccccc1)OCc1ccccc1,5.0,True
1448,CHEMBL1862396,CCC(C)C1C(=O)CC(=O)N1C(=O)OC(C)(C)C,5.0,True
1449,CHEMBL1858223,CN1CC(OC(=O)c2ccccc2)=CC1=O,5.0,True
1450,CHEMBL1859375,COc1ccc(C(=O)OC2=CC(=O)N(C)C2)cc1,5.0,True
1451,CHEMBL1861139,CCCCCC(C)NCc1coc(-c2ccc(Cl)cc2Cl)n1,0.9,True
1452,CHEMBL1862294,CCCCCC(C)NCc1coc(-c2c(Cl)cccc2Cl)n1,2.04,True
1453,CHEMBL1860812,CCCCCC(C)NCc1coc(-c2ccc(Oc3ccc(C)cc3)cc2)n1,0.3,True
1454,CHEMBL1860036,CCCCCC(C)NCc1coc(-c2ccc(Oc3ccc(Cl)cc3)cc2)n1,0.34,True
1455,CHEMBL1859466,CCCCCC(C)NCc1coc(-c2ccc(Oc3ccc(OC)cc3)cc2)n1,1.29,True
1456,CHEMBL1861632,CCCCCC(C)NCc1coc(-c2ccc(Oc3ccc(F)cc3)cc2)n1,0.44,True
1457,CHEMBL1860133,CCCCCC(C)NCc1coc(-c2ccc(C)c(OC)c2)n1,1.6,True
1458,CHEMBL1859803,O=C1CC(=O)N(C(=O)OCc2ccccc2)C1COCc1ccccc1,5.0,True
1459,CHEMBL1860117,O=C(OC1=CC(=O)N(C(=O)OCc2ccccc2)C1COCc1ccccc1)c1ccccc1,5.0,True
1460,CHEMBL1859639,CCCCCC(C)NCc1coc(-c2ccc(OCc3ccc(F)cc3)cc2)n1,0.38,True
1461,CHEMBL1858734,CC(C)COc1ccc(-c2nc(CNCCCN(C)C)co2)cc1,5.0,True
1462,CHEMBL1859200,CCCCc1ccc(-c2nc(CNCCCN3CCOCC3)co2)cc1,0.34,True
1463,CHEMBL1858270,CCCCc1ccc(-c2nc(CNCCCN(CC)CC)co2)cc1,0.1,True
