,Unnamed: 0,molecule_chembl_id,is_valid,valor_bioactividad,canonical_smiles,Peso_Molecular,LogP,Num_Donadores_H,Num_Aceptores,pIC50
484,484,CHEMBL1862044,True,activo,CC(C)Oc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,328.456,4.941200000000005,1,4,8.621602099051863
485,485,CHEMBL1858856,True,activo,CC1CC(NCc2coc(-c3ccc(OC(C)C)cc3)n2)CC(C)(C)C1,356.51000000000016,5.433200000000006,1,4,9.102372908709558
486,486,CHEMBL1861695,True,activo,Cc1ccc(/C(=N/O)NC2CCCCC2)c(Oc2c(F)cccc2F)n1,361.392,4.518620000000003,2,4,8.978810700930062
487,487,CHEMBL1862341,True,activo,CC(C)Oc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,368.5210000000001,5.289100000000005,1,4,8.863279432843592
488,488,CHEMBL1860400,True,activo,CC(C)Oc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,368.5210000000001,5.2907000000000055,1,4,8.97469413473523
489,489,CHEMBL1859888,True,activo,O/N=C(\NC1CCCCC1)c1cccnc1Oc1c(F)cccc1F,347.365,4.210200000000003,2,4,9.337242168318426
490,490,CHEMBL1859604,True,activo,Clc1ccc(-c2nc(CNCCCN3CCCC3)co2)c(Cl)c1,354.28100000000006,4.223900000000003,1,4,9.207608310501746
491,491,CHEMBL1860852,True,activo,Clc1ccc(-c2nc(CNCCCn3ccnc3)co2)c(Cl)c1,351.2370000000001,4.024800000000003,1,5,8.694648630553376
492,492,CHEMBL1861036,True,activo,CCN(CC)CCCC(C)NCc1coc(-c2ccccc2Cl)n1,349.906,4.595100000000004,1,4,8.301029995663981
493,493,CHEMBL1861986,True,activo,CC1CCCCN1CCCNCc1coc(-c2ccc(Cl)cc2Cl)n1,382.3350000000001,5.002500000000004,1,4,8.57186520597121
494,494,CHEMBL1861766,True,activo,NCCc1cn(Cc2coc(-c3ccc(Cl)cc3Cl)n2)cn1,337.21000000000004,3.394400000000002,1,5,8.362510270487489
495,495,CHEMBL1862122,True,activo,COc1cccc(-c2nc(Cn3ccnc3C=O)co2)c1,283.28700000000003,2.4075000000000006,0,6,8.301029995663981
496,496,CHEMBL1859139,True,activo,O/N=C(\Nc1cccc(F)c1)c1cccnc1Oc1c(F)cccc1F,359.307,4.539100000000002,2,4,8.301029995663981
497,497,CHEMBL1859197,True,activo,Cc1ccc(/C(=N/O)Nc2cccc(F)c2)c(Oc2c(F)cccc2F)n1,373.33400000000006,4.847520000000002,2,4,8.425968732272281
498,498,CHEMBL1861417,True,activo,COc1ccc(CNC(CCc2ccccc2)c2nc(Cc3ccccc3)c(N3CCCCC3)o2)cc1OC,525.6930000000004,6.736600000000006,1,6,8.595166283380062
499,499,CHEMBL1859968,True,activo,CCC(C)C(NCc1ccc(C)cc1)c1nc(Cc2ccccc2)c(N2CCCCC2)o1,431.62400000000025,6.441120000000007,1,4,8.301029995663981
500,500,CHEMBL1862613,True,activo,CCC(C)C(NCc1ccccc1OC)c1nc(Cc2ccccc2)c(N2CCCCC2)o1,447.62300000000033,6.141300000000006,1,5,8.301029995663981
501,501,CHEMBL1861440,True,activo,CCC(C)C(NCC(C)C)c1nc(Cc2ccccc2)c(N2CCCCC2)o1,383.58000000000027,5.588500000000006,1,4,8.301029995663981
502,502,CHEMBL1859642,True,activo,Cc1ccc(CNC(CC(C)C)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)cc1,433.5960000000003,5.287420000000005,1,5,8.785156151952302
503,503,CHEMBL1860231,True,activo,COc1ccc(CNC(CC(C)C)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)cc1,449.59500000000025,4.987600000000005,1,6,8.65169513695184
504,504,CHEMBL1858044,True,activo,CCCCc1ccc(-c2nc(CNCC)co2)cc1,258.36499999999995,3.793700000000003,1,3,9.050609993355089
505,505,CHEMBL1860306,True,activo,CCCCc1ccc(-c2nc(CNC(C)CCC)co2)cc1,300.446,4.962400000000005,1,3,9.214670164989233
506,506,CHEMBL1860014,True,activo,CCCCCNCc1coc(-c2ccc(CCCC)cc2)n1,300.446,4.964000000000004,1,3,9.292429823902063
507,507,CHEMBL1860722,True,activo,CCCCc1ccc(-c2nc(CNC(C)C)co2)cc1,272.39199999999994,4.182200000000004,1,3,8.653647025549361
508,508,CHEMBL1859329,True,activo,CCCCc1ccc(-c2nc(CNCCC)co2)cc1,272.39199999999994,4.183800000000003,1,3,9.1249387366083
509,509,CHEMBL1858188,True,activo,CCCCc1ccc(-c2nc(CNC(CC)CC)co2)cc1,300.446,4.962400000000005,1,3,9.200659450546418
510,510,CHEMBL1862240,True,activo,CCCCc1ccc(-c2nc(CNC(C)CC)co2)cc1,286.419,4.572300000000004,1,3,9.130768280269024
511,511,CHEMBL1859120,True,activo,CCCCCCNCc1coc(-c2ccc(CCCC)cc2)n1,314.47300000000007,5.354100000000004,1,3,9.431798275933003
512,512,CHEMBL1859041,True,activo,CCCCc1ccc(-c2nc(CNC3CCC3)co2)cc1,284.403,4.326300000000003,1,3,8.886056647693163
513,513,CHEMBL1860028,True,activo,CCCCc1ccc(-c2nc(CNC3CCCC3)co2)cc1,298.42999999999995,4.716400000000005,1,3,9.080921907623926
514,514,CHEMBL1860359,True,activo,CCCCc1ccc(-c2nc(CNC3CC3)co2)cc1,270.3759999999999,3.936200000000003,1,3,8.515700160653214
515,515,CHEMBL1861005,True,activo,CCCCc1ccc(-c2nc(CNC(C)c3ccccc3)co2)cc1,334.463,5.5350000000000055,1,3,9.060480747381382
516,516,CHEMBL1861456,True,activo,CCCCc1ccc(-c2nc(CN[C@H](C)c3ccccc3)co2)cc1,334.463,5.5350000000000055,1,3,8.525783735923746
517,517,CHEMBL1861651,True,activo,CCCCc1ccc(-c2nc(CNCc3ccccc3)co2)cc1,320.436,4.974000000000005,1,3,8.87942606879415
518,518,CHEMBL1861135,True,activo,CCCCc1ccc(-c2nc(CNCCc3ccccc3)co2)cc1,334.463,5.016500000000004,1,3,9.161150909262744
519,519,CHEMBL1858162,True,activo,CCCCNCc1coc(-c2ccc(CCCC)cc2)n1,286.4189999999999,4.573900000000004,1,3,9.1249387366083
520,520,CHEMBL1858864,True,activo,CCCCc1ccc(-c2nc(CNC3CCCCC3)co2)cc1,312.45699999999994,5.106500000000005,1,3,9.387216143280265
521,521,CHEMBL1861841,True,activo,O/N=C(\Nc1cccc(F)c1)c1cccnc1Oc1cc(Cl)ccc1Cl,392.2170000000001,5.567700000000002,2,4,8.301029995663981
522,522,CHEMBL1860394,True,activo,CCc1cccc(N/C(=N\O)c2ccc(C)nc2Oc2cc(Cl)ccc2Cl)c1,416.3080000000001,6.299420000000004,2,4,8.402304814074487
523,523,CHEMBL1859947,True,activo,CCC(C)C(NCc1ccc(OC)c(OC)c1)c1nc(Cc2ccccc2)c(N2CCCCC2)o1,477.64900000000034,6.149900000000006,1,6,8.301029995663981
524,524,CHEMBL1858180,True,activo,COc1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCCCC3)o2)C2CCCCC2)cc1OC,503.6870000000006,6.684100000000007,1,6,8.301029995663981
525,525,CHEMBL1859614,True,activo,COc1ccc(CNC(CC(C)C)c2nc(Cc3ccccc3)c(N3CCCCC3)o2)cc1OC,477.64900000000034,6.149900000000006,1,6,8.301029995663981
526,526,CHEMBL1858848,True,activo,Cc1ccc(CNC(CCc2ccccc2)c2nc(-c3ccccc3)c(N3CCCCC3)o2)cc1,465.6410000000004,7.104020000000007,1,4,8.301029995663981
527,527,CHEMBL1859039,True,activo,Cc1ccc(CNC(c2nc(-c3ccccc3)c(N3CCCCC3)o2)C2CC2)cc1,401.5540000000004,5.881220000000006,1,4,8.341035157335565
528,528,CHEMBL1861159,True,activo,CCC(C)C(NCc1ccc(C)cc1)c1nc(-c2ccccc2)c(N2CCCCC2)o1,417.59700000000026,6.517320000000007,1,4,8.301029995663981
529,529,CHEMBL1861727,True,activo,CCC(C)C(NCc1ccccc1OC)c1nc(-c2ccccc2)c(N2CCCCC2)o1,433.5960000000003,6.217500000000007,1,5,8.31695296176115
530,530,CHEMBL1859990,True,activo,CCC(C)C(NCc1ccc(OC)c(OC)c1)c1nc(-c2ccccc2)c(N2CCCCC2)o1,463.6220000000003,6.226100000000006,1,6,8.301029995663981
531,531,CHEMBL1860823,True,activo,CCc1ccc(Oc2ncccc2/C(=N\O)NC2CCCCC2O)cc1,355.43800000000016,3.465200000000002,3,5,8.301029995663981
532,532,CHEMBL1859318,True,activo,CSc1ccc(Oc2ccc(/C(=N/O)NC3CCC(C)CC3)cn2)cc1,371.50600000000014,4.899900000000003,2,5,8.869666231504993
533,533,CHEMBL1861035,True,activo,CCc1ccc(Oc2ncccc2/C(=N\O)NC2CCCC[C@@H]2N)cc1,354.4540000000002,3.4316000000000013,3,5,8.301029995663981
534,534,CHEMBL1860058,True,activo,CCc1ccc(Oc2ncccc2/C(=N\O)NC2CCCC[C@H]2N)cc1,354.4540000000002,3.4316000000000013,3,5,8.301029995663981
535,535,CHEMBL1859970,True,activo,O/N=C(\NC1CCCCC1)c1cccnc1Oc1cc(Cl)ccc1Cl,380.2750000000001,5.238800000000004,2,4,9.244125144327509
536,536,CHEMBL1858955,True,activo,CCOc1ccccc1CN/C(=N\O)c1ccc(C)nc1Oc1ccc(C)cc1C,405.49800000000016,5.123460000000004,2,5,8.52432881167557
537,537,CHEMBL1861030,True,activo,CCC(CC)N/C(=N\O)c1ccc(C)nc1Oc1cc(Cl)ccc1Cl,382.29100000000005,5.403120000000004,2,4,8.474955192963154
538,538,CHEMBL1858390,True,activo,CCC(CC)N/C(=N\O)c1ccc(C)nc1Oc1cccc(F)c1,331.391,4.235420000000003,2,4,8.806875401645538
539,539,CHEMBL1859709,True,activo,CCC(CC)N/C(=N\O)c1ccc(C)nc1Oc1ccc(F)c(Cl)c1,365.836,4.888820000000004,2,4,8.301029995663981
540,540,CHEMBL1858550,True,activo,Cc1ccc(/C(=N/O)N2CCCc3ccccc32)c(Oc2cccc(F)c2)n1,377.419,4.910020000000004,1,4,8.595166283380062
541,541,CHEMBL1860919,True,activo,Cc1ccc(/C(=N/O)N(C)c2ccccc2)c(Oc2cccc(F)c2)n1,351.38100000000003,4.593620000000003,1,4,8.872895201635192
542,542,CHEMBL1861968,True,activo,Cc1ccc(/C(=N/O)NCC2CCCO2)c(Oc2cc(Cl)ccc2Cl)n1,396.27400000000006,4.393520000000002,2,5,8.301029995663981
543,543,CHEMBL1862625,True,activo,CCN(CC)CCCNCc1coc(-c2cccc(C)c2)n1,301.434,3.4715200000000017,1,4,8.473660722610155
544,544,CHEMBL1860844,True,activo,CN1CCCC1CCNCc1coc(-c2ccc(Br)cc2)n1,364.287,3.6780000000000017,1,4,8.913640169325252
545,545,CHEMBL1861946,True,activo,COc1cccc(-c2nc(CNC34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)co2)c1,338.4510000000001,4.408600000000003,1,4,8.301029995663981
546,546,CHEMBL1860543,True,activo,Cc1ccc(-c2nc(CN(Cc3ccccn3)Cc3ccccn3)co2)cc1,370.4560000000001,4.642420000000004,0,5,8.301029995663981
547,547,CHEMBL1858439,True,activo,CCOc1ccc(-c2nc(CNC3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,354.4940000000001,4.900600000000004,1,4,8.779891911959945
548,548,CHEMBL1857834,True,activo,CCOc1ccc(-c2nc(Cn3nc(N)cc3C)co2)cc1,298.346,2.875720000000001,1,6,8.675717544702307
549,549,CHEMBL1860069,True,activo,Cc1ccc(-c2nc(Cn3nc(N)cc3C)co2)cc1,268.32,2.785440000000001,1,5,8.301029995663981
550,550,CHEMBL1862550,True,activo,Cc1ccc(-c2nc(CNC34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)co2)cc1,322.45200000000006,4.708420000000004,1,3,8.413412695328246
551,551,CHEMBL1858497,True,activo,CCOc1ccc(-c2nc(CNC(C)C3CCCCC3)co2)cc1,328.4560000000001,4.798700000000005,1,4,8.84163750790475
552,552,CHEMBL1859795,True,activo,CCOc1ccc(-c2nc(CNC3CC(C)CC(C)(C)C3)co2)cc1,342.48300000000006,5.044700000000005,1,4,8.910094888560602
553,553,CHEMBL1858835,True,activo,CCCC(CCC)NCc1coc(-c2ccc(OCC)cc2)n1,316.44500000000005,4.798700000000004,1,4,9.585026652029182
554,554,CHEMBL1858106,True,activo,Cc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,324.468,4.811920000000004,1,3,9.031517051446064
555,555,CHEMBL1727547,True,activo,N#Cc1cccnc1Oc1ccccc1,196.209,2.7455800000000004,0,3,8.301029995663981
556,556,CHEMBL1861039,True,activo,N#Cc1cccnc1Oc1ccccc1F,214.199,2.884680000000001,0,3,8.301029995663981
557,557,CHEMBL1861137,True,activo,COc1ccccc1Oc1ncccc1C#N,226.235,2.7541800000000007,0,4,8.301029995663981
558,558,CHEMBL1858336,True,activo,CSc1ccccc1Oc1ncccc1C#N,242.303,3.467480000000002,0,4,8.301029995663981
559,559,CHEMBL1859851,True,activo,CCc1ccccc1Oc1ncccc1C#N,224.263,3.307980000000001,0,3,8.301029995663981
560,560,CHEMBL1859938,True,activo,N#Cc1cccnc1Oc1cccc2ccccc12,246.269,3.898780000000002,0,3,8.301029995663981
561,561,CHEMBL1859226,True,activo,N#Cc1cccnc1Oc1ccc2ccccc2c1,246.269,3.898780000000002,0,3,8.301029995663981
562,562,CHEMBL1857888,True,activo,N#Cc1cccnc1Oc1ccccc1Br,275.105,3.5080800000000005,0,3,8.301029995663981
563,563,CHEMBL1862148,True,activo,COc1cc(C)ccc1Oc1ncccc1/C(N)=N/O,273.292,2.28542,2,5,8.301029995663981
564,564,CHEMBL1858567,True,activo,CCOc1ccc(-c2nc(CCl)co2)cc1,237.686,3.4791000000000025,0,3,8.659555885159882
565,565,CHEMBL1858205,True,activo,CCc1ccccc1Oc1ncccc1/C(N)=N\O,257.29299999999995,2.5308,2,4,8.301029995663981
566,566,CHEMBL1861150,True,activo,CSc1ccccc1Oc1ncccc1/C(N)=N\O,275.333,2.6903,2,5,8.301029995663981
567,567,CHEMBL1861786,True,activo,COc1ccccc1Oc1ncccc1/C(N)=N\O,259.265,1.9769999999999996,2,5,8.301029995663981
568,568,CHEMBL1858546,True,activo,N/C(=N/O)c1cccnc1Oc1cccc2ccccc12,279.29900000000004,3.1216000000000017,2,4,8.301029995663981
569,569,CHEMBL1861828,True,activo,N/C(=N/O)c1cccnc1Oc1ccccc1Br,308.135,2.730900000000001,2,4,8.301029995663981
570,570,CHEMBL1858377,True,activo,N/C(=N/O)c1cccnc1Oc1ccc2ccccc2c1,279.29900000000004,3.1216000000000017,2,4,8.301029995663981
571,571,CHEMBL1859151,True,activo,Cc1ccc(/C(=N/O)NC2CCCC2)c(Oc2cc(Cl)ccc2Cl)n1,380.275,5.157120000000004,2,4,9.397940008672036
572,572,CHEMBL1860091,True,activo,Cc1cccc(Oc2nc(C)ccc2/C(=N/O)NCC(C)(C)C)c1,327.4280000000001,4.262240000000003,2,4,9.494850021680094
573,573,CHEMBL1862567,True,activo,COc1cc(C)ccc1Oc1nc(C)ccc1/C(=N/O)NCC(C)(C)C,357.4540000000001,4.270840000000003,2,5,10.045757490560677
574,574,CHEMBL1862523,True,activo,Cc1cccc(Oc2nc(C)ccc2/C(=N/O)NC2CCCCC2)c1,339.43900000000025,4.548840000000004,2,4,8.906578314837764
575,575,CHEMBL1858354,True,activo,COc1cc(C)ccc1Oc1nc(C)ccc1/C(=N/O)NCc1cc(F)cc(F)c1,413.4240000000001,4.703140000000004,2,5,8.991399828238082
576,576,CHEMBL1858922,True,activo,Cc1cccc(Oc2nc(C)ccc2/C(=N/O)NCC(C)C)c1,313.40100000000007,3.8721400000000017,2,4,8.777283528852417
577,577,CHEMBL1860380,True,activo,Cc1ccc(CNC(c2ccccc2)c2nc(-c3ccccc3)c(N3CCCCC3)o2)cc1,437.58700000000033,6.519520000000006,1,4,8.301029995663981
578,578,CHEMBL1859219,True,activo,CCC(C)C(NCc1cccc(C)c1)c1nc(-c2ccccc2)c(N2CCCCC2)o1,417.59700000000026,6.517320000000007,1,4,8.301029995663981
579,579,CHEMBL1857941,True,activo,CCOCCCNC(c1nc(-c2ccccc2)c(N2CCCCC2)o1)C(C)CC,399.5790000000004,5.435300000000006,1,5,8.5654310959658
580,580,CHEMBL1858299,True,activo,CCC(C)C(NCc1ccco1)c1nc(-c2ccccc2)c(N2CCCCC2)o1,393.5310000000003,5.801900000000005,1,5,8.309803919971486
581,581,CHEMBL1860884,True,activo,COc1cc(C)ccc1Oc1nc(C)ccc1/C(=N/O)NCC(C)C,343.4270000000001,3.880740000000002,2,5,9.244125144327509
582,582,CHEMBL1858854,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OC3CCCC3)cc2)n1,356.51000000000016,5.721400000000005,1,4,9.136677139879543
583,583,CHEMBL1858909,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OCC(C)C)cc2)n1,344.4990000000001,5.434800000000005,1,4,9.30102999566398
584,584,CHEMBL1858721,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OC(C)CC)cc2)n1,344.4990000000001,5.577300000000005,1,4,9.167491087293763
585,585,CHEMBL1861506,True,activo,CCC(C)C(NCc1ccc(C)cc1)c1nc(Cc2ccccc2)c(N2CCOCC2)o1,433.5960000000002,5.2874200000000044,1,5,8.58335949266172
586,586,CHEMBL1861034,True,activo,Cc1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCOCC3)o2)C2CCCCC2)cc1,459.63400000000047,5.821620000000007,1,5,8.610833915635467
587,587,CHEMBL1860289,True,activo,Cc1ccc(CNC(c2ccccc2)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)cc1,453.5860000000003,5.289620000000005,1,5,8.313363730737706
588,588,CHEMBL1860009,True,activo,Cc1cccc(CNC(c2ccccc2)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)c1,453.5860000000003,5.289620000000005,1,5,8.301029995663981
589,589,CHEMBL1860502,True,activo,CCCCc1ccc(-c2nc(CNCc3ccncc3)co2)cc1,321.424,4.369000000000003,1,4,8.301029995663981
590,590,CHEMBL1860602,True,activo,CCCCc1ccc(-c2nc(CNCc3ccccn3)co2)cc1,321.424,4.369000000000003,1,4,8.301029995663981
591,591,CHEMBL1859145,True,activo,CCCCc1ccc(-c2nc(CNCc3cccnc3)co2)cc1,321.424,4.369000000000003,1,4,8.301029995663981
592,592,CHEMBL1859218,True,activo,CCCCc1ccc(-c2nc(CN3CCOCC3)co2)cc1,300.402,3.516400000000002,0,4,8.301029995663981
593,593,CHEMBL1860192,True,activo,CCCCc1ccc(-c2nc(CN3CCN(C)CC3)co2)cc1,313.445,3.431600000000002,0,4,8.653647025549361
594,594,CHEMBL1858282,True,activo,CCCCc1ccc(-c2nc(CN3CCN(c4ccccc4)CC3)co2)cc1,375.5160000000001,5.0064000000000055,0,4,8.301029995663981
595,595,CHEMBL1862631,True,activo,CCCCc1ccc(-c2nc(COCC)co2)cc1,259.34899999999993,4.2207000000000034,0,3,8.301029995663981
596,596,CHEMBL1858135,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OCCOCC)cc2)n1,360.49800000000016,4.815300000000004,1,5,8.804100347590767
597,597,CHEMBL1862264,True,activo,CCCCCC(C)NCc1coc(-c2ccc([N+](=O)[O-])cc2)n1,317.389,4.308200000000004,1,5,8.30189945437661
598,598,CHEMBL1859720,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OC3CCC3)cc2)n1,342.4830000000001,5.331300000000004,1,4,9.05551732784983
599,599,CHEMBL1860903,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OC(CC)CC)cc2)n1,358.5260000000001,5.967400000000006,1,4,9.443697499232712
600,600,CHEMBL1861025,True,activo,CCCCCC(C)NCc1coc(Cc2ccc(OC)cc2)n1,316.445,4.332400000000003,1,4,8.489454989793387
601,601,CHEMBL1858246,True,activo,COc1cccc(C(NCc2ccc(C)cc2)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)c1,483.6120000000004,5.298220000000005,1,6,8.301029995663981
602,602,CHEMBL1860096,True,activo,Cc1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCOCC3)o2)c2ccccc2F)cc1,471.5760000000003,5.4287200000000055,1,5,8.301029995663981
603,603,CHEMBL1861668,True,activo,Cc1ccc(CNC(c2cccc(C#N)c2)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)cc1,478.59600000000034,5.161300000000004,1,6,8.301029995663981
604,604,CHEMBL1858406,True,activo,Cc1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCOCC3)o2)c2ccccc2C)cc1,467.61300000000034,5.5980400000000055,1,5,8.301029995663981
605,605,CHEMBL1860583,True,activo,Cc1ccc(CNC(c2cccc(Cl)c2)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)cc1,488.0310000000004,5.943020000000006,1,5,8.301029995663981
606,606,CHEMBL1860062,True,activo,CCC(C)C(NCc1ccccc1OC)c1nc(-c2ccccc2)c(N2CCOCC2)o1,435.56800000000027,5.063800000000005,1,6,8.391473966422806
607,607,CHEMBL1858132,True,activo,COc1ccccc1CNC(c1ccccc1)c1nc(-c2ccccc2)c(N2CCOCC2)o1,455.55800000000033,5.066000000000004,1,6,8.301029995663981
608,608,CHEMBL1858669,True,activo,Cc1ccc(CNC(c2nc(-c3ccccc3)c(N3CCOCC3)o2)C2CC2)cc1,403.5260000000004,4.727520000000005,1,5,8.301029995663981
609,609,CHEMBL1858907,True,activo,COc1ccccc1CNC(CCc1ccccc1)c1nc(-c2ccccc2)c(N2CCOCC2)o1,483.6120000000003,5.650500000000005,1,6,8.381951903287908
610,610,CHEMBL1860896,True,activo,COc1ccccc1CNC(c1nc(-c2ccccc2)c(N2CCOCC2)o1)C1CC1,419.5250000000003,4.427700000000004,1,6,8.301029995663981
611,611,CHEMBL1859571,True,activo,COc1cccc(OC)c1CNCc1coc(-c2ccc(OC(C)C)cc2)n1,382.4600000000001,4.435800000000003,1,6,8.540607512240769
612,612,CHEMBL1859683,True,activo,CCCCc1ccc(-c2nc3ncccc3o2)cc1,252.317,4.232400000000003,0,3,8.301029995663981
613,613,CHEMBL1862276,True,activo,CCCCCC(C)NCc1coc(C2CCCCC2)n1,278.43999999999994,4.780700000000004,1,3,8.595166283380062
614,614,CHEMBL1859493,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OC(F)F)cc2)n1,338.398,5.001400000000005,1,4,8.667561540084394
615,615,CHEMBL1859508,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OC(F)(F)C(F)F)cc2)n1,388.405,5.636700000000005,1,4,8.847711655616944
616,616,CHEMBL1859249,True,activo,CCCCCC(C)NCc1coc(-c2ccc(C3CCCCC3)cc2)n1,354.5380000000002,6.447700000000006,1,3,9.657577319177792
617,617,CHEMBL1862728,True,activo,CCCCCC(C)NCc1coc(-c2ccc(C(C)C)cc2)n1,314.473,5.523400000000005,1,3,9.221848749616356
618,618,CHEMBL1862261,True,activo,CCCCCc1ccc(-c2nc(CNC(C)CCCCC)co2)cc1,342.5270000000001,6.132700000000006,1,3,8.962573502059376
619,619,CHEMBL1859931,True,activo,CCCCCC(C)NCc1coc(-c2ccc(C)c(C)c2)n1,300.446,5.016840000000005,1,3,9.130768280269024
620,620,CHEMBL1861742,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OCCCC)c(F)c2)n1,362.48900000000015,5.718000000000005,1,4,9.431798275933003
621,621,CHEMBL1861608,True,activo,CCCCOc1ccc(-c2nc(CNCC(C)(C)C)co2)cc1,316.445,4.656200000000004,1,4,9.045757490560677
622,622,CHEMBL1859759,True,activo,CCOc1ccc(-c2nc(CNCc3ccccc3)co2)cc1,308.38100000000003,4.030100000000003,1,4,8.301029995663981
623,623,CHEMBL1859160,True,activo,CCOc1ccc(-c2nc(CN(C)Cc3coc(-c4ccc(OCC)cc4)n3)co2)cc1,433.5080000000001,5.426000000000005,0,7,8.301029995663981
624,624,CHEMBL1859733,True,activo,N/C(=N/O)c1cccnc1Oc1ccccc1,229.239,1.9684,2,4,8.301029995663981
625,625,CHEMBL1860272,True,activo,O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1Cl,345.83000000000004,4.585400000000004,2,4,9.022276394711152
626,626,CHEMBL1861531,True,activo,O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1,311.385,3.932000000000003,2,4,8.931814138253838
627,627,CHEMBL1858542,True,activo,CCOc1ccc(-c2nc(CNC3C[C@@H]4C[C@H]([C@@H]3C)C4(C)C)co2)cc1,354.4940000000001,4.900600000000004,1,4,8.301029995663981
628,628,CHEMBL1862047,True,activo,CCOc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,352.4780000000001,4.654600000000004,1,4,8.91721462968355
629,629,CHEMBL1861461,True,activo,CCOc1ccc(-c2nc(CNC3CC4CCC3C4)co2)cc1,312.413,4.018500000000003,1,4,8.387216143280265
630,630,CHEMBL1859664,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OCC)cc2)n1,316.44500000000005,4.798700000000004,1,4,8.756961951313706
631,631,CHEMBL1857847,True,activo,Fc1ccccc1Oc1ncccc1CNC1CCCCC1,300.3770000000001,4.4353000000000025,1,3,8.301029995663981
632,632,CHEMBL1859828,True,activo,COc1cc(C)ccc1Oc1ncccc1/C(=N/O)NC1CCCCC1,355.4380000000002,4.2490200000000025,2,5,9.602059991327964
633,633,CHEMBL1857867,True,activo,O/N=C(\NC1CCCCC1)c1cccnc1Oc1ccccc1Br,390.281,4.694500000000003,2,4,8.94692155651658
634,634,CHEMBL1860047,True,activo,CCOc1ccc(-c2nc(CN[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)co2)cc1,352.4780000000001,4.798700000000005,1,4,8.301029995663981
635,635,CHEMBL1859084,True,activo,CCOc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,354.494,4.902200000000004,1,4,8.804100347590767
636,636,CHEMBL1859000,True,activo,O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1F,329.375,4.071100000000003,2,4,9.236572006437065
637,637,CHEMBL1860102,True,activo,COc1ccccc1Oc1ncccc1/C(=N\O)NC1CCCCC1,341.4110000000002,3.9406000000000025,2,5,8.806875401645538
638,638,CHEMBL1859077,True,activo,CSc1ccccc1Oc1ncccc1/C(=N\O)NC1CCCCC1,357.47900000000016,4.653900000000004,2,5,9.207608310501746
639,639,CHEMBL1858111,True,activo,CCc1ccccc1Oc1ncccc1/C(=N\O)NC1CCCCC1,339.4390000000002,4.494400000000003,2,4,8.667561540084394
640,640,CHEMBL1861112,True,activo,O=C(NC1CCCCC1)c1cccnc1Cl,238.71800000000005,2.797500000000001,1,2,8.301029995663981
641,641,CHEMBL1861505,True,activo,O=C(NC1CCCCC1)c1cccnc1Oc1ccccc1Cl,330.81500000000005,4.589800000000004,1,3,8.301029995663981
642,642,CHEMBL1860619,True,activo,O=C(NC1CCCCC1)c1cccnc1Oc1ccccc1,296.37000000000006,3.9364000000000026,1,3,8.301029995663981
643,643,CHEMBL1859390,True,activo,COc1ccccc1Oc1ncccc1C(=O)NC1CCCCC1,326.3960000000002,3.945000000000003,1,4,8.301029995663981
644,644,CHEMBL1861964,True,activo,CC1CCC(N/C(=N\O)c2cccnc2Oc2ccccc2Cl)CC1,359.8570000000001,4.831400000000004,2,4,8.602059991327963
